Time_Period,Bvod,CTV,Display,Facebook,Instagram,NBC WG BVOD,NBC WG Social,NBC WG TV,NBC WG VOD,NBC WG display,NBC digital,NBC ppc,NBC social,NBD WG YT,PPC,Sponsorship,TV,Vod,YT
2021-10-16,0.00047462203671214305,0.0,2.9987454335687053e-05,0.4271190753345134,2.1076710472605713,0.0,1.898172823588398e-14,0.0,0.0,0.0,21625.64829369129,3323.844825659645,-3.790004760830784e-06,0.0,2375.7686329766457,24648.30680941676,0.0022075242255240974,0.0014194926946689914,0.5164698534786074
2021-10-23,0.0001552261731569258,0.0,8.435357077893929e-06,0.25492760156861244,1.258058085400552,0.0,0.0,0.0,0.0,0.0,7764.819335870987,4226.2805933062555,-2.0740368790090273e-06,0.0,2358.4209414332063,14894.310667210677,0.0008466675486444384,0.0004682162553831401,0.23750912943262015
2021-10-30,6.724211646138646e-05,0.0,2.338857266117206e-06,0.08697634138297437,0.4309377031929358,0.0,0.0,0.0,0.0,0.0,14728.645256955428,4146.025795795709,-8.688551389932945e-07,0.0,2236.5335581367376,9337.572798553449,0.0003090641108177097,0.00020433435196063612,0.13729765169139913
2021-11-06,2.8248743189891133e-05,0.0,6.778000308736722e-07,0.03489678904529086,0.17344842510582578,0.0,0.0,0.0,0.0,0.0,12499.102524722786,4406.637071402428,-4.0381261600024646e-07,0.0,2013.9857902305278,5972.6159903061,0.00011771373389388344,8.62865906886288e-05,0.07779316319118465
2021-11-13,1.1627081875339949e-05,0.0,2.040064053984095e-07,0.02097268936374141,0.10418898872723324,0.0,0.0,0.0,0.0,0.0,10580.76469908122,5225.201068347579,-2.215584995161763e-07,0.0,2012.3108477584165,3649.241788054587,4.520621836591124e-05,3.5556847804234886e-05,0.04314370798064555
2021-11-20,4.5793570991435145e-06,0.0,6.095753563423026e-08,0.012234576440330328,0.06082253741752656,0.0,0.0,0.0,0.0,0.0,9692.850091684611,5899.206609167948,-1.2985548654986e-07,0.0,1983.0080430045227,2247.3683649974146,1.7554246569565985e-05,1.4040749123678206e-05,0.02307844442975307
2021-11-27,1.8623318664817145e-06,0.0,1.8950850836644155e-08,0.007433511930634518,0.03696989801825374,0.0,0.0,0.0,0.0,0.0,10555.097869291567,5720.00788568472,-7.197284606980456e-08,0.0,1985.999193043573,1536.6273009899205,7.2597978384934385e-06,5.695207465739307e-06,0.012840235801706144
2021-12-04,7.63012042215763e-07,0.0,6.0760122591279735e-09,0.004318023252034303,0.021487449419209832,0.0,0.0,0.0,0.0,0.0,5569.114135259012,4734.966649714488,-3.821281499547664e-08,0.0,1922.3648348112554,985.1006933474479,2.9418504942027487e-06,2.278614103590172e-06,0.007386506423245001
2021-12-11,3.24788060612645e-07,0.0,2.06131037122504e-09,0.005322178181632091,0.026283651491871864,0.0,0.0,0.0,0.0,0.0,1346.762516542097,3474.8072757804716,-2.617051286419696e-08,0.0,1812.3880839508759,599.0358103437821,1.2780151897070754e-06,9.542695566543823e-07,0.00431753836379334
2021-12-18,1.3291420045285707e-07,0.0,6.530490255836956e-10,0.004262024265222151,0.021013393957351478,0.0,0.0,0.0,0.0,0.0,304.1531304825918,2385.5214149946055,-1.7132431898520896e-08,0.0,1540.8816511286834,344.19943785215264,5.457816672943309e-07,3.9028483395179015e-07,0.002406313486016884
2021-12-25,5.3156547969548456e-08,0.0,1.7504269246988235e-10,0.0020076117002146257,0.009908018367776019,0.0,0.0,0.0,0.0,0.0,73.25986639433894,1707.8040574426493,-7.594719702724496e-09,0.0,1362.696972723755,184.1765185412975,1.9562445969759696e-07,1.5712267501011464e-07,0.0012880512532246076
2022-01-01,1.699743522112382e-08,0.0,4.674492594990417e-11,0.0011480792722695045,0.005667646256070462,0.0,0.0,0.0,0.0,0.0,17.642489810817594,878.0335823382517,-4.948692509928167e-09,0.0,1426.0097561856992,116.43436520271224,6.954602641913466e-08,5.032360159055425e-08,0.0005668124792944151
2022-01-08,1.057901931068924e-08,0.0,1.1880097115270788e-11,0.0005612070561937971,0.0027736270865595875,0.0,0.0,0.0,0.0,0.0,9.29470516385462,361.3016900032775,-4.235318009581923e-09,0.0,2617.046756824889,146.4799065990487,3.6883293017729734e-08,3.2624642102823435e-08,0.0004581282813710688
2022-01-15,4.529863489498055e-09,0.0,0.0,0.00024038986942743118,0.0011895153320777817,0.0,0.0,0.0,0.0,0.0,2.5172570617164958,83.59680483713375,-1.5327019318889972e-09,0.0,2086.002242576589,69.00581565041232,1.2535557304298373e-08,1.4087707041594861e-08,0.0002603865300898846
2022-01-22,1.3080535394822564e-09,0.0,0.0,32597.67635470073,42694.117591081704,0.0,0.0,0.0,0.0,0.0,0.6263492086886844,20.602825946468933,-8.947361812144082e-10,0.0,1593.1840628013024,39.3528749129172,5.199192920683763e-09,4.01792821641196e-09,0.00010739874535477377
2022-01-29,10005.730392989346,0.0,21610.175587450103,48073.648519819086,46540.81734624389,0.0,0.0,0.0,0.0,0.0,0.15400356705049728,5.199427615023298,-3.6667958749010795e-10,0.0,1481.4259700589575,19.731015711022142,22897.48775748707,1.2519503220262351e-09,4.722449061279698e-05
2022-02-05,24775.801633883424,0.0,4625.327142256764,54474.22830630502,57152.93571629461,0.0,0.0,0.0,0.0,0.0,0.04185527824504995,1.412951989230412,-1.8170710008794775e-10,0.0,1603.2002063303794,12.00828973096293,23099.7144600792,4.135302052094942e-10,2.2089318503436446e-05
2022-02-12,25755.52449656732,0.0,1009.471892131127,58567.9990041751,55160.34191024942,0.0,0.0,0.0,0.0,0.0,0.012210545645107347,0.40417846942299884,-9.411905622597306e-11,0.0,1982.351155807627,7.79139727992803,26613.15317462964,1.3010993933214577e-10,1.0091827211741397e-05
2022-02-19,23871.188929114924,0.0,271.25930527313164,64636.585623390485,53806.84416993589,0.0,0.0,0.0,0.0,0.0,0.003690161985886124,0.12316782672015228,-4.7676430811327494e-11,0.0,2616.17919508615,4.595011038368205,14583.865900429035,6.20688062955947e-11,6.2197650332809225e-06
2022-02-26,22190.561736533306,0.0,77.62413924305757,65916.32168498008,50620.028949489875,0.0,0.0,0.0,0.0,0.0,0.0010553303416470233,0.038689883405333324,-1.7153227908739233e-11,0.0,2859.3505509790716,2.7376922684916747,22563.843030966716,3.948869797848191e-11,4.899974478796588e-06
2022-03-05,17991.268486688896,0.0,23.675503193994153,30035.751726990566,23225.69918380003,0.0,0.0,0.0,0.0,0.0,0.00024128048654378613,0.012319063731307612,-6.768124642100091e-12,0.0,3134.2170875668276,2.0007951597302904,14064.009904039522,1.1063721045417787e-11,3.211674884198535e-06
2022-03-12,9548.579126239167,0.0,6.835915431533198,11033.834518300611,8428.442764673662,0.0,0.0,0.0,0.0,0.0,2.3164784946418645e-05,0.0035091173102466387,-4.3142429042313286e-12,0.0,3059.9441741835512,1.2656585334838057,23272.479734423603,1.113376699158085e-11,1.7964493800147674e-06
2022-03-19,3453.1830706354913,0.0,2.113100989349821,5014.557098595199,3795.24548716726,0.0,0.0,0.0,0.0,0.0,-1.6947144117105455e-05,0.0010235625052513438,-9.599292885005355e-13,0.0,2878.737522959644,0.7964448681946835,12001.30166437734,0.0,1.029141298290284e-06
