index,Budget,Channel,Predicted Revenue,Region,Brand,Channel Group
4578,1970000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4579,1980000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4580,1990000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4581,2000000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4582,2010000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4583,2020000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4584,2030000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4585,2040000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4586,2050000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4587,2060000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4588,2070000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4589,2080000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4590,2090000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4591,2100000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4592,2110000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4593,2120000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4594,2130000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4595,2140000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4596,2150000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4597,2160000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4598,2170000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4599,2180000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4600,2190000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4601,2200000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4602,2210000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4603,2220000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4604,2230000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4605,2240000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4606,2250000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4607,2260000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4608,2270000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4609,2280000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4610,2290000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4611,2300000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4612,2310000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4613,2320000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4614,2330000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4615,2340000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4616,2350000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4617,2360000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4618,2370000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4619,2380000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4620,2390000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4621,2400000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4622,2410000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4623,2420000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4624,2430000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4625,2440000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4626,2450000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4627,2460000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4628,2470000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4629,2480000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4630,2490000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4631,2500000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4632,2510000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4633,2520000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4634,2530000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4635,2540000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4636,2550000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4637,2560000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4638,2570000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4639,2580000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4640,2590000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4641,2600000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4642,2610000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4643,2620000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4644,2630000,NBC WG VOD,15086.128725115248,UK,Shreddies,NBC OLV
4645,10000,NBD WG YouTube,3255.4649199446458,UK,Shreddies,NBC OLV
4646,20000,NBD WG YouTube,5618.078096704956,UK,Shreddies,NBC OLV
4647,30000,NBD WG YouTube,7332.715225430754,UK,Shreddies,NBC OLV
4648,40000,NBD WG YouTube,8577.091796307432,UK,Shreddies,NBC OLV
4649,50000,NBD WG YouTube,9480.182616052783,UK,Shreddies,NBC OLV
4650,60000,NBD WG YouTube,10135.589546555944,UK,Shreddies,NBC OLV
4651,70000,NBD WG YouTube,10611.242974937268,UK,Shreddies,NBC OLV
4652,80000,NBD WG YouTube,10956.442534785092,UK,Shreddies,NBC OLV
4653,90000,NBD WG YouTube,11206.966822026438,UK,Shreddies,NBC OLV
4654,100000,NBD WG YouTube,11388.781707669545,UK,Shreddies,NBC OLV
4655,110000,NBD WG YouTube,11520.73159965575,UK,Shreddies,NBC OLV
4656,120000,NBD WG YouTube,11616.492592676681,UK,Shreddies,NBC OLV
4657,130000,NBD WG YouTube,11685.989942362377,UK,Shreddies,NBC OLV
4658,140000,NBD WG YouTube,11736.426779543881,UK,Shreddies,NBC OLV
4659,150000,NBD WG YouTube,11773.030686834996,UK,Shreddies,NBC OLV
4660,160000,NBD WG YouTube,11799.595517301168,UK,Shreddies,NBC OLV
4661,170000,NBD WG YouTube,11818.874612619711,UK,Shreddies,NBC OLV
4662,180000,NBD WG YouTube,11832.866176269054,UK,Shreddies,NBC OLV
4663,190000,NBD WG YouTube,11843.020379571597,UK,Shreddies,NBC OLV
4664,200000,NBD WG YouTube,11850.389666328492,UK,Shreddies,NBC OLV
4665,210000,NBD WG YouTube,11855.737834538972,UK,Shreddies,NBC OLV
4666,220000,NBD WG YouTube,11859.619201101452,UK,Shreddies,NBC OLV
4667,230000,NBD WG YouTube,11862.436054610815,UK,Shreddies,NBC OLV
4668,240000,NBD WG YouTube,11864.480351011447,UK,Shreddies,NBC OLV
4669,250000,NBD WG YouTube,11865.963973698868,UK,Shreddies,NBC OLV
4670,260000,NBD WG YouTube,11867.040694412142,UK,Shreddies,NBC OLV
4671,270000,NBD WG YouTube,11867.822111078405,UK,Shreddies,NBC OLV
4672,280000,NBD WG YouTube,11868.389214505303,UK,Shreddies,NBC OLV
4673,290000,NBD WG YouTube,11868.800782764192,UK,Shreddies,NBC OLV
4674,300000,NBD WG YouTube,11869.099473309321,UK,Shreddies,NBC OLV
4675,310000,NBD WG YouTube,11869.316244257572,UK,Shreddies,NBC OLV
4676,320000,NBD WG YouTube,11869.473563077241,UK,Shreddies,NBC OLV
4677,330000,NBD WG YouTube,11869.58773525401,UK,Shreddies,NBC OLV
4678,340000,NBD WG YouTube,11869.670594291316,UK,Shreddies,NBC OLV
4679,350000,NBD WG YouTube,11869.730728207107,UK,Shreddies,NBC OLV
4680,360000,NBD WG YouTube,11869.774369648594,UK,Shreddies,NBC OLV
4681,370000,NBD WG YouTube,11869.806041881975,UK,Shreddies,NBC OLV
4682,380000,NBD WG YouTube,11869.829027611437,UK,Shreddies,NBC OLV
4683,390000,NBD WG YouTube,11869.845709218716,UK,Shreddies,NBC OLV
4684,400000,NBD WG YouTube,11869.857815687725,UK,Shreddies,NBC OLV
4685,410000,NBD WG YouTube,11869.86660180704,UK,Shreddies,NBC OLV
4686,420000,NBD WG YouTube,11869.872978223855,UK,Shreddies,NBC OLV
4687,430000,NBD WG YouTube,11869.877605829057,UK,Shreddies,NBC OLV
4688,440000,NBD WG YouTube,11869.880964255975,UK,Shreddies,NBC OLV
4689,450000,NBD WG YouTube,11869.883401592544,UK,Shreddies,NBC OLV
4690,460000,NBD WG YouTube,11869.885170459243,UK,Shreddies,NBC OLV
4691,470000,NBD WG YouTube,11869.88645419225,UK,Shreddies,NBC OLV
4692,480000,NBD WG YouTube,11869.887385845515,UK,Shreddies,NBC OLV
4693,490000,NBD WG YouTube,11869.888061981286,UK,Shreddies,NBC OLV
4694,500000,NBD WG YouTube,11869.88855267841,UK,Shreddies,NBC OLV
4695,510000,NBD WG YouTube,11869.888908795747,UK,Shreddies,NBC OLV
4696,520000,NBD WG YouTube,11869.889167243475,UK,Shreddies,NBC OLV
4697,530000,NBD WG YouTube,11869.889354808698,UK,Shreddies,NBC OLV
4698,540000,NBD WG YouTube,11869.889490931826,UK,Shreddies,NBC OLV
4699,550000,NBD WG YouTube,11869.889589721493,UK,Shreddies,NBC OLV
4700,560000,NBD WG YouTube,11869.889661416866,UK,Shreddies,NBC OLV
4701,570000,NBD WG YouTube,11869.88971344889,UK,Shreddies,NBC OLV
4702,580000,NBD WG YouTube,11869.889751210487,UK,Shreddies,NBC OLV
4703,590000,NBD WG YouTube,11869.889778615494,UK,Shreddies,NBC OLV
4704,600000,NBD WG YouTube,11869.889798504337,UK,Shreddies,NBC OLV
4705,610000,NBD WG YouTube,11869.889812938418,UK,Shreddies,NBC OLV
4706,620000,NBD WG YouTube,11869.889823413772,UK,Shreddies,NBC OLV
4707,630000,NBD WG YouTube,11869.889831016131,UK,Shreddies,NBC OLV
4708,640000,NBD WG YouTube,11869.889836533448,UK,Shreddies,NBC OLV
4709,650000,NBD WG YouTube,11869.889840537573,UK,Shreddies,NBC OLV
4710,660000,NBD WG YouTube,11869.889843443516,UK,Shreddies,NBC OLV
4711,670000,NBD WG YouTube,11869.889845552469,UK,Shreddies,NBC OLV
4712,680000,NBD WG YouTube,11869.889847083014,UK,Shreddies,NBC OLV
4713,690000,NBD WG YouTube,11869.889848193789,UK,Shreddies,NBC OLV
4714,700000,NBD WG YouTube,11869.889848999921,UK,Shreddies,NBC OLV
4715,710000,NBD WG YouTube,11869.889849584959,UK,Shreddies,NBC OLV
4716,720000,NBD WG YouTube,11869.889850009546,UK,Shreddies,NBC OLV
4717,730000,NBD WG YouTube,11869.889850317682,UK,Shreddies,NBC OLV
4718,740000,NBD WG YouTube,11869.889850541309,UK,Shreddies,NBC OLV
4719,750000,NBD WG YouTube,11869.889850703603,UK,Shreddies,NBC OLV
4720,760000,NBD WG YouTube,11869.889850821386,UK,Shreddies,NBC OLV
4721,770000,NBD WG YouTube,11869.889850906866,UK,Shreddies,NBC OLV
4722,780000,NBD WG YouTube,11869.8898509689,UK,Shreddies,NBC OLV
4723,790000,NBD WG YouTube,11869.889851013924,UK,Shreddies,NBC OLV
4724,800000,NBD WG YouTube,11869.889851046597,UK,Shreddies,NBC OLV
4725,810000,NBD WG YouTube,11869.889851070311,UK,Shreddies,NBC OLV
4726,820000,NBD WG YouTube,11869.88985108752,UK,Shreddies,NBC OLV
4727,830000,NBD WG YouTube,11869.889851100008,UK,Shreddies,NBC OLV
4728,840000,NBD WG YouTube,11869.889851109072,UK,Shreddies,NBC OLV
4729,850000,NBD WG YouTube,11869.88985111565,UK,Shreddies,NBC OLV
4730,860000,NBD WG YouTube,11869.889851120424,UK,Shreddies,NBC OLV
4731,870000,NBD WG YouTube,11869.88985112389,UK,Shreddies,NBC OLV
4732,880000,NBD WG YouTube,11869.889851126403,UK,Shreddies,NBC OLV
4733,890000,NBD WG YouTube,11869.88985112823,UK,Shreddies,NBC OLV
4734,900000,NBD WG YouTube,11869.889851129554,UK,Shreddies,NBC OLV
4735,910000,NBD WG YouTube,11869.889851130514,UK,Shreddies,NBC OLV
4736,920000,NBD WG YouTube,11869.88985113121,UK,Shreddies,NBC OLV
4737,930000,NBD WG YouTube,11869.889851131718,UK,Shreddies,NBC OLV
4738,940000,NBD WG YouTube,11869.889851132084,UK,Shreddies,NBC OLV
4739,950000,NBD WG YouTube,11869.889851132351,UK,Shreddies,NBC OLV
4740,960000,NBD WG YouTube,11869.889851132544,UK,Shreddies,NBC OLV
4741,970000,NBD WG YouTube,11869.889851132686,UK,Shreddies,NBC OLV
4742,980000,NBD WG YouTube,11869.889851132786,UK,Shreddies,NBC OLV
4743,990000,NBD WG YouTube,11869.88985113286,UK,Shreddies,NBC OLV
4744,1000000,NBD WG YouTube,11869.889851132915,UK,Shreddies,NBC OLV
4745,1010000,NBD WG YouTube,11869.889851132953,UK,Shreddies,NBC OLV
4746,1020000,NBD WG YouTube,11869.889851132983,UK,Shreddies,NBC OLV
4747,1030000,NBD WG YouTube,11869.889851133003,UK,Shreddies,NBC OLV
4748,1040000,NBD WG YouTube,11869.889851133017,UK,Shreddies,NBC OLV
4749,1050000,NBD WG YouTube,11869.889851133028,UK,Shreddies,NBC OLV
4750,1060000,NBD WG YouTube,11869.889851133035,UK,Shreddies,NBC OLV
4751,1070000,NBD WG YouTube,11869.889851133043,UK,Shreddies,NBC OLV
4752,1080000,NBD WG YouTube,11869.889851133046,UK,Shreddies,NBC OLV
4753,1090000,NBD WG YouTube,11869.88985113305,UK,Shreddies,NBC OLV
4754,1100000,NBD WG YouTube,11869.889851133052,UK,Shreddies,NBC OLV
4755,1110000,NBD WG YouTube,11869.889851133054,UK,Shreddies,NBC OLV
4756,1120000,NBD WG YouTube,11869.889851133055,UK,Shreddies,NBC OLV
4757,1130000,NBD WG YouTube,11869.889851133055,UK,Shreddies,NBC OLV
4758,1140000,NBD WG YouTube,11869.889851133055,UK,Shreddies,NBC OLV
4759,1150000,NBD WG YouTube,11869.889851133055,UK,Shreddies,NBC OLV
4760,1160000,NBD WG YouTube,11869.889851133055,UK,Shreddies,NBC OLV
4761,1170000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4762,1180000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4763,1190000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4764,1200000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4765,1210000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4766,1220000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4767,1230000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4768,1240000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4769,1250000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4770,1260000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4771,1270000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4772,1280000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4773,1290000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4774,1300000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4775,1310000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4776,1320000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4777,1330000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4778,1340000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4779,1350000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4780,1360000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4781,1370000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4782,1380000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4783,1390000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4784,1400000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4785,1410000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4786,1420000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4787,1430000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4788,1440000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4789,1450000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4790,1460000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4791,1470000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4792,1480000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4793,1490000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4794,1500000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4795,1510000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4796,1520000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4797,1530000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4798,1540000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4799,1550000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4800,1560000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4801,1570000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4802,1580000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4803,1590000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4804,1600000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4805,1610000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4806,1620000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4807,1630000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4808,1640000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4809,1650000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4810,1660000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4811,1670000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4812,1680000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4813,1690000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4814,1700000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4815,1710000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4816,1720000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4817,1730000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4818,1740000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4819,1750000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4820,1760000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4821,1770000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4822,1780000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4823,1790000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4824,1800000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4825,1810000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4826,1820000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4827,1830000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4828,1840000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4829,1850000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4830,1860000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4831,1870000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4832,1880000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4833,1890000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4834,1900000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4835,1910000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4836,1920000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4837,1930000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4838,1940000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4839,1950000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4840,1960000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4841,1970000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4842,1980000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4843,1990000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4844,2000000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4845,2010000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4846,2020000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4847,2030000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4848,2040000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4849,2050000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4850,2060000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4851,2070000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4852,2080000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4853,2090000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4854,2100000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4855,2110000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4856,2120000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4857,2130000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4858,2140000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4859,2150000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4860,2160000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4861,2170000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4862,2180000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4863,2190000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4864,2200000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4865,2210000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4866,2220000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4867,2230000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4868,2240000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4869,2250000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4870,2260000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4871,2270000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4872,2280000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4873,2290000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4874,2300000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4875,2310000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4876,2320000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4877,2330000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4878,2340000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4879,2350000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4880,2360000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4881,2370000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4882,2380000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4883,2390000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4884,2400000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4885,2410000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4886,2420000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4887,2430000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4888,2440000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4889,2450000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4890,2460000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4891,2470000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4892,2480000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4893,2490000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4894,2500000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4895,2510000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4896,2520000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4897,2530000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4898,2540000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4899,2550000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4900,2560000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4901,2570000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4902,2580000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4903,2590000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4904,2600000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4905,2610000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4906,2620000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4907,2630000,NBD WG YouTube,11869.889851133057,UK,Shreddies,NBC OLV
4908,10000,Search,4174.772988048798,UK,Shreddies,Search
4909,20000,Search,4186.216395446182,UK,Shreddies,Search
4910,30000,Search,4186.247762797949,UK,Shreddies,Search
4911,40000,Search,4186.247848778525,UK,Shreddies,Search
4912,50000,Search,4186.247849014205,UK,Shreddies,Search
4913,60000,Search,4186.2478490148505,UK,Shreddies,Search
4914,70000,Search,4186.247849014852,UK,Shreddies,Search
4915,80000,Search,4186.247849014852,UK,Shreddies,Search
4916,90000,Search,4186.247849014852,UK,Shreddies,Search
4917,100000,Search,4186.247849014852,UK,Shreddies,Search
4918,110000,Search,4186.247849014852,UK,Shreddies,Search
4919,120000,Search,4186.247849014852,UK,Shreddies,Search
4920,130000,Search,4186.247849014852,UK,Shreddies,Search
4921,140000,Search,4186.247849014852,UK,Shreddies,Search
4922,150000,Search,4186.247849014852,UK,Shreddies,Search
4923,160000,Search,4186.247849014852,UK,Shreddies,Search
4924,170000,Search,4186.247849014852,UK,Shreddies,Search
4925,180000,Search,4186.247849014852,UK,Shreddies,Search
4926,190000,Search,4186.247849014852,UK,Shreddies,Search
4927,200000,Search,4186.247849014852,UK,Shreddies,Search
