,index,Date,Facebook_Poland_Cini Minis,Google Search_Poland_Cini Minis,Influencers_Poland_Cini Minis,Instagram_Poland_Cini Minis,Mobile_Poland_Cini Minis,NBC Ecommerce_Poland_Cini Minis,NBC Facebook_Poland_Cini Minis,NBC Google_Poland_Cini Minis,NBC Instagram_Poland_Cini Minis,NBC VOD_Poland_Cini Minis,Print_Poland_Cini Minis,RR_Poland_Cini Minis,Snapchat_Poland_Cini Minis,TV_Poland_Cini Minis,Teads_Poland_Cini Minis,TikTok_Poland_Cini Minis,VOD_Poland_Cini Minis,YouTube_Poland_Cini Minis,6Play_France_Lion,Digital Video_France_Lion,Facebook_Instagram_France_Lion,Freewheel_France_Lion,Influencers_France_Lion,MYTF1_France_Lion,Programmatic_France_Lion,Snapchat_France_Lion,Spotify_France_Lion,TV_France_Lion,TV Sponsoring_France_Lion,Teads_France_Lion,TikTok_France_Lion,YouTube_France_Lion,Ad Alliance_Germany_Nesquik,Facebook_Germany_Nesquik,Instagram_Germany_Nesquik,Pinterest_Germany_Nesquik,SevenOne_Germany_Nesquik,TV Sponsoring_Germany_Nesquik,YouTube_Germany_Nesquik,6Play_France_Chocapic,Bliink_France_Chocapic,Captify_France_Chocapic,MYTF1_France_Chocapic,OLV_France_Chocapic,Print_France_Chocapic,Programmatic_France_Chocapic,TV_France_Chocapic,Teads_France_Chocapic,YouTube_France_Chocapic,Buzzfeed_Mexico_Abuelita,Dynadmic_Mexico_Abuelita,Facebook_Mexico_Abuelita,Multibrand Facebook_Mexico_Abuelita,Open TV_Mexico_Abuelita,Pay TV_Mexico_Abuelita,Sopitas_Mexico_Abuelita,Teads_Mexico_Abuelita,Televisa Contenido_Mexico_Abuelita,Tubi_Mexico_Abuelita,Vix_Mexico_Abuelita,YouTube_Mexico_Abuelita,Arkeero_Mexico_Nesquik,Facebook_Mexico_Nesquik,Multibrand Adsmovil_Mexico_Nesquik,Multibrand DV360_Mexico_Nesquik,Multibrand Facebook_Mexico_Nesquik,Naranxadul_Mexico_Nesquik,OOH_Mexico_Nesquik,Open TV_Mexico_Nesquik,Pay TV_Mexico_Nesquik,Sunmedia_Mexico_Nesquik,Tap Tap_Mexico_Nesquik,Tastemade_Mexico_Nesquik,Teads_Mexico_Nesquik,YouTube_Mexico_Nesquik,Bvod_UK_Shreddies,CTV_UK_Shreddies,Display_UK_Shreddies,Facebook_UK_Shreddies,Instagram_UK_Shreddies,NBC Digital_UK_Shreddies,NBC Search_UK_Shreddies,NBC Social_UK_Shreddies,NBC WG BVOD_UK_Shreddies,NBC WG Display_UK_Shreddies,NBC WG Social_UK_Shreddies,NBC WG TV_UK_Shreddies,NBC WG VOD_UK_Shreddies,NBD WG YouTube_UK_Shreddies,Search_UK_Shreddies,TV_UK_Shreddies,TV Sponsoring_UK_Shreddies,Vod_UK_Shreddies,YouTube_UK_Shreddies,Bvod_Australia_Uncle Toby's,Display_Australia_Uncle Toby's,Facebook_Australia_Uncle Toby's,Instagram_Australia_Uncle Toby's,Instream_Australia_Uncle Toby's,Metro TV_Australia_Uncle Toby's,OLV_Australia_Uncle Toby's,OOH_Australia_Uncle Toby's,Pinterest_Australia_Uncle Toby's,RTV TV_Australia_Uncle Toby's,Radio_Australia_Uncle Toby's,Satellite TV_Australia_Uncle Toby's,Search_Australia_Uncle Toby's,Twitter_Australia_Uncle Toby's,YouTube_Australia_Uncle Toby's,Google Search_Brazil_Nescau,Meta_Brazil_Nescau,Open TV_Brazil_Nescau,Programmatic_Brazil_Nescau,TikTok_Brazil_Nescau,YouTube_Brazil_Nescau,DOOH_Chile_Chocapic,Display_Chile_Chocapic,Facebook_Instagram_Chile_Chocapic,Open TV_Chile_Chocapic,POS_Chile_Chocapic,Pay TV_Chile_Chocapic,Search_Chile_Chocapic,YouTube_Chile_Chocapic,Facebook_Poland_Nesquik,Influencers_Poland_Nesquik,Instagram_Poland_Nesquik,NBC Ecommerce_Poland_Nesquik,NBC Facebook_Poland_Nesquik,NBC Google_Poland_Nesquik,NBC Instagram_Poland_Nesquik,NBC VOD_Poland_Nesquik,Print_Poland_Nesquik,TV_Poland_Nesquik,VOD_Poland_Nesquik,YouTube_Poland_Nesquik
68,68,2021-05-02,407.7136142573012,0.0,921.8986828184484,909.2545177539303,0,0.0,27.761717357001814,224.08627044264,8.153058789031652,0.0,0.0,0.0,0.0,12356.34118183544,0.0,0.0,598.1709899853843,1403.5849037015562,0.0,425.5907613908745,650.6321098084526,0.0,0.0,0.0,0.0,0.0,0.0,6.374998082946153e-05,10366.782535266204,0.0,0.0,0.0,161.56655307711947,0.0,0.0,0.0,667.80760600402,7676.4737944000435,0.0,26.867730976571412,0.0,0.0,117.47503740497652,0.0,0.0,11583.955425502336,15954.196279059652,353.378275345313,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3669.940942411224,,,,,0.0,2379.907984632054,1002.6050562724474,,,,,1616.5515054889945,3475.3004734212,0.0,0.0,62.93240434524596,185.05014082493125,0.0,1162.7132183843382,7404.07111963027,100.97179335030953,13.471733058424727,167.25060256822636,789.4961253908331,3.765768771953563,63.94993816726334,24.54436520467199,546.9490165088005,44.16090885027766,541.0797763920041,1165.235699640222,1178.054755911822,,2873.066082183753,967.2303833616759,0.0,12118.198149031547,2702.034844871701,28263.893986430805,0.0,6000.247923153711,,3093.0714427036814,,,19566.166046081173,11.466239358616205,40.54977700035414,24936.628105927153,0.0,0.0,304.1097267032749,0.4574963761539411,217.5785395754262,3753.419876908715,68.76891027840367,44.34696242033862,29.358757810697956,10.60111421821847,642.1966551802935,2341.4955105228073,2799.5237837622776,6763.190197176082,0.0,3.724971240733455,254.03991347084136,1.0442018696227713,0.0,0.0,7402.120207667418,1420.810244323039,5349.673206454758
69,69,2021-05-09,241.00401942339712,0.0,990.7664512066093,610.7036871050813,0,0.0,13.358765851226252,166.24338017379912,3.9350589784064813,0.0,0.0,0.0,0.0,14255.184280519392,0.0,0.0,545.4561422864393,1679.6021333030285,0.0,495.38159981355983,748.3096116166379,0.0,0.0,0.0,0.0,0.0,0.0,3.740319409080882e-05,13506.533247356887,0.0,0.0,0.0,115.62145355767912,0.0,0.0,0.0,566.6108837617954,6425.74620052846,0.0,31.96122732631856,0.0,0.0,105.63023166192215,0.0,0.0,7855.043768212022,20578.13952072978,430.7661366271874,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3815.80478746617,,,,,0.0,2925.9987623715288,801.0395822707128,,,,,1556.6332154928286,3295.76001665789,0.0,0.0,207.54028280972008,1448.5606335026,0.0,1279.4305426648257,9173.041200823656,99.19697907994995,12.345539230251731,148.78515835485354,789.4974979185163,3.443669409205051,62.107408506064715,15.240137058838856,708.1449551334267,26.573015146226744,514.5143529015721,869.0900743788461,1102.6986444357087,,1849.6691999170228,452.68744032984,0.0,11537.957381364804,1752.0868804066076,21629.582291583207,0.0,5230.7011180010795,,3099.5663380061305,,,16258.146238337871,9.651803587410365,42.70701317903195,28506.17698184586,0.0,0.0,252.751762510073,0.17836541920385302,158.17760555135894,2636.5530457332134,28.329657833011918,19.32092925297438,12.098596577889392,17.145871060802868,478.24601953977293,2396.7328706176586,2856.136888132089,6759.409675889194,0.0,1.2655474527034505,1195.5819306045853,0.3548583330651598,0.0,0.0,8489.399447096223,1285.0862417519056,4837.131705497462
70,70,2021-05-16,192.4249963055171,0.0,911.6027009309546,430.44401170905866,0,0.0,6.34084405641981,275.661432597085,1.876144964934788,0.0,0.0,0.0,0.0,14669.47977492356,0.0,0.0,483.8836327816041,1669.401419078514,0.0,420.6456704985379,631.1497719784439,0.0,0.0,0.0,0.0,0.0,0.0,1.5288113259962745e-05,12406.62577915571,0.0,0.0,0.0,124.02287889176304,0.0,0.0,0.0,654.7539126113228,6605.059126266718,0.0,26.357300687396,0.0,0.0,82.33908636691001,0.0,0.0,4857.1649361345035,16225.108143196821,354.2556896477204,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3585.4632129065985,,,,,0.0,2678.6357902356003,762.412183220498,,,,,1451.286310872286,2871.6637390382357,0.0,0.0,693.592857370769,3295.0872777839472,0.0,1321.4579795809143,5734.833423462499,89.30226244900423,10.923434106694083,125.90062337355107,719.6886310063902,3.049940218811572,55.127969191734906,15.290465182064695,6411.419694818381,21.535862258236726,447.0363322927703,716.7408568597903,1352.1912800316684,,1442.0869406559586,188.68246392519978,0.0,12099.09938003406,1621.0675556035167,18055.842297421466,0.0,5402.602859007953,,3199.713250055357,,,13769.545905577721,5.151776379857675,26.7212922073998,23149.570185428878,0.0,0.0,135.39750102656163,0.13452273527928768,183.1919667961336,3558.5471410845203,20.619664563172552,14.709701815022326,8.820306306228257,46.37775842425462,557.1232656961834,2121.9737742668226,2391.9634212766305,5449.410570806198,0.0,0.4296934349246828,1929.707086104371,0.12055654565588744,0.0,0.0,9529.434456197707,1183.430056929424,4488.087497803344
71,71,2021-05-23,100.70234837117171,0.0,713.789825193063,234.3992353583252,0,0.0,3.0603138166589936,375.81809521670954,0.9068101995469398,0.0,0.0,0.0,0.0,14203.719117715576,0.0,0.0,428.0913064475197,1325.6596933659166,0.0,546.4816704884937,761.4866964912687,0.0,0.0,0.0,0.0,0.0,0.0,6.8843267246897095e-06,15558.29389802308,0.0,0.0,0.0,92.07041508532568,0.0,0.0,0.0,605.3107711335101,7036.385683529599,0.0,26.66882356276446,0.0,0.0,82.36887145905322,0.0,0.0,3850.633551065536,18200.070197878576,358.1982054163003,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3342.2885852758604,,,,,0.0,3497.4829384825025,841.8781327206411,,,,,1350.944965746623,3161.2381656515545,0.0,1446.746225127408,508.8017354156656,3069.8726467381034,0.0,1352.2798061195417,3618.011464598088,75.03789768801968,8.92581985391408,107.59337409597607,601.9974968721513,2.49361610734145,46.911433830601126,13.979824478618285,6994.934620306408,10.86128255711295,663.7987945991312,1686.7841369001528,1344.6513271668307,,1629.319091953578,282.046458145212,0.0,9427.150012477508,1343.1155492955666,18466.74089503392,0.0,4847.713780015005,,3228.4615660941677,,,10406.30065740672,3.10534857147104,18.75952887110116,20784.545654753838,0.0,0.0,81.6121529822878,0.06433705565137074,162.22025046930094,3539.4066569284037,10.659533712244082,7.759760905469337,4.5603265966713495,11.91945223089729,510.05896738727967,1064.2287703661605,1219.270413695806,2790.945300313399,0.0,0.1544911875391228,2194.053476487133,0.04335777548566447,0.0,0.0,9146.927181364912,1038.1674702818148,3869.2034623449686
72,72,2021-05-30,120.90815488694413,0.0,222.58668278203407,637.5779478572696,0,0.0,1.7525086010959603,326.8979760617963,0.5205007977939419,0.0,0.0,0.0,0.0,13411.86903736684,0.0,0.0,455.4631223848807,1192.4160870789942,0.0,434.5526253309569,540.2009466608985,0.0,0.0,0.0,0.0,0.0,0.0,3.0213977086336164e-06,13563.820313900525,0.0,0.0,0.0,90.79336692127495,0.0,0.0,0.0,801.754589308,11986.58230314255,0.0,20.638040533500277,0.0,744.551208549256,450.2994703197019,0.0,0.0,2671.6902369207705,16430.874285912934,348.8551658980208,433.0585890745658,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3417.820632689513,,,,,0.0,1071.3742969461032,257.6074613581252,,,,,1384.9144397703205,3413.6026306616204,0.0,1715.5990764671685,397.8154092301414,2347.330943145327,0.0,999.4576963428902,2205.9923992484546,51.5763635143824,6.145813112092516,83.40571709828711,404.41946125890206,1.7268433015469147,33.24705775390766,11.943369881698668,7468.892438860144,9.151336687426317,1497.1975946754296,2081.6220752773906,1817.8072426069612,,2760.8348613415164,915.3551795974373,0.0,11962.211400570848,1640.458368372228,19588.986531616625,0.0,7198.192072831571,,4985.535177853033,,,11967.691101989702,2.2564093766125084,15.820721340645289,21196.369068460022,0.0,0.0,59.09275629416807,0.04450722666006315,0.0,4553.026992649978,7.6776014646310795,5.679478286519663,3.287552731427476,11.321180672167303,646.8606165239213,450.7277639205154,651.17068588153,1193.6638251414854,0.0,0.0607190339343416,1246.288229549611,0.01706430329540516,0.0,0.0,9276.730171879975,1085.8479006921013,4001.757109424964
73,73,2021-06-06,150.01966352252947,0.0,50.00400294265316,507.20243719655303,0,470.67611070220306,767.3453202852697,182.12300520276347,836.2076995467984,601.9572995972128,0.0,0.0,0.0,10963.088727125732,0.0,0.0,284.0698042113185,727.1759382984798,0.0,366.2923209215586,506.49274677459454,0.0,0.0,0.0,0.0,0.0,0.0,1.5460810406638605e-06,13621.934190708915,0.0,0.0,0.0,84.1215937690883,0.0,0.0,0.0,717.3562205041552,13054.203986945011,0.0,21.99074447361691,0.0,1476.178067043826,834.6075197929047,0.0,0.0,4316.698282702168,17687.374175392608,447.28779297941304,889.0336080345012,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5219.776170664461,,,,,0.0,2851.018051311093,811.8259830965023,,,,,2139.8766392832745,4295.667341166479,0.0,1611.0035962574118,427.03806023923994,2289.6317047687894,0.0,774.411726835145,1484.7014348799275,38.585300106344505,4.475384937313154,65.3489026486558,299.4519253762543,1.259639498880777,25.27109935308617,8.672583607720922,4290.9882363155775,8.732748774152709,3230.1211537345257,2292.1535841833775,1617.498874259301,,726.5112038885762,276.9029229531016,0.0,11790.837773295501,1358.3899182634761,23608.13554223055,0.0,6492.267492003189,,4381.523037486949,,,9727.203890455934,2.0762768052998024,17.360451298475432,26939.72709902011,0.0,0.0,54.24082837899596,0.017038444504304223,108.72343191346476,3514.014455280745,3.101182176282571,16.179191875983076,1.3286133636794872,31.724130827349583,504.2087324176016,260.8628019171266,170.1246168161235,694.0034253554114,740.2880648151943,1179.3844167786697,1582.9258286569261,1277.6654042484247,904.6563362466202,0.0,8274.25423342798,1120.0270131988734,3211.7333172875337
74,74,2021-06-13,244.35981731095598,0.0,16.33207731609678,636.5073018698284,0,1566.3022732135832,2411.8845234780556,244.0280894067589,2309.79146747754,2024.094108971278,306.31202348309995,0.0,0.0,13418.292483906976,0.0,0.0,253.2007150282128,758.4584691960503,0.0,308.7283010151719,363.2906958497741,0.0,0.0,0.0,0.0,0.0,0.0,6.50578605200001e-07,10625.463255670298,0.0,0.0,0.0,100.11423046302052,0.0,0.0,0.0,694.3152386236269,11426.928153582005,0.0,17.50201930813588,0.0,1443.8933487126365,804.8908214923673,0.0,0.0,4144.323001624864,17176.059803045784,390.5891387982514,890.1383829508843,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4180.474856750826,,,,,0.0,2295.3712645786904,697.5249554482576,,,,,1719.0140142093212,4815.51488315779,0.0,1535.8967126095865,442.0694211140567,2408.7187547472995,0.0,595.4433761352051,969.4129039583413,33.033776026128514,3.9113844225701504,56.656844440195215,256.04117799350644,1.1039912175561932,21.6146541128436,7.821242055567084,5301.2590944517615,6.123853706203656,5126.521707711487,2364.430047456714,1795.1852065646483,,608.1089158845734,153.21223151969087,0.0,18148.80755625606,1466.6742130201465,22140.07064429023,0.0,6933.83583029719,,4472.819824830321,,,10761.090327905498,1.144089467111737,10.952297221183683,21638.608979542878,0.0,0.0,29.867869344588993,0.009955743959450564,104.63782981021079,3612.757970897544,1.792216134583003,21.883290589531576,0.7680655724733246,6.038802378317098,145.76434792254503,88.3524338106551,58.05696770884388,235.530692400384,1809.0568129436829,2629.212968203206,2105.7418204155306,2259.975847049159,1695.0883740205877,0.0,7751.033589536683,1371.1383423565892,3559.496261094831
75,75,2021-06-20,170.8417979047131,0.0,4.025027733286508,490.29863332598165,0,1530.893188724616,2125.9221241436735,211.43041092602698,1618.470562896265,2022.3398635661813,596.3433752165762,0.0,0.0,10277.582837705255,0.0,0.0,165.2612849938792,800.6918692711143,0.0,267.3268120918011,306.84896661273257,0.0,0.0,0.0,0.0,0.0,0.0,3.100654105028703e-07,9744.146688475717,0.0,0.0,0.0,89.9235587710671,0.0,0.0,0.0,600.0631297641643,11786.69905272202,0.0,21.99175672082056,0.0,1321.0366910074317,758.2551306049975,0.0,0.0,3622.3165636118792,19630.872015711724,498.99340539483757,1008.0254007543643,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3987.246623991811,,,,,0.0,2562.4654972909952,648.4754880127871,,,,,1651.7725032203648,5657.232315819385,0.0,1511.8770719460404,334.86902780629026,2220.176941853679,0.0,572.2821171193433,752.0722728198006,26.636375464201862,2.6867618985423958,47.48865071247399,203.49212171499573,0.7576988569333121,18.122872679396547,9.316510537433757,3366.9043111328588,5.292419979810511,7460.434084589443,2649.6222646445935,1442.6789236459201,,1933.181903683446,448.06446596514445,0.0,13794.87607883456,1156.0424201733322,20513.68542922025,0.0,5564.963267212162,,3634.6152938100495,,,10165.281546781207,0.648622159159987,7.091707882811186,18490.65179375204,0.0,0.0,16.90772355968463,0.005677517452535737,92.71303622541942,4163.327440957789,1.0631829678994218,22.483771094534323,0.45255826823073425,5.0687208662000645,266.47289489637996,29.643210461318944,13.119432482935006,79.09842365861667,1540.9187894242618,2047.9434701141802,1548.0996977927714,1477.4336537353963,1752.6792139709028,0.0,6104.249506219284,1461.6214355591264,2770.0901689317175
76,76,2021-06-27,124.505976119108,0.0,1.546246432859488,330.3745937238816,0,1852.3278691447285,1963.2151607464152,262.2733561637196,1399.79216935386,2017.2511304021732,751.0790975498425,0.0,0.0,12204.649662414968,0.0,0.0,165.86703601096613,1211.131950527978,0.0,260.1320907706389,306.96288187722996,0.0,0.0,0.0,0.0,0.0,0.0,1.5524862903551135e-07,10204.015791406558,0.0,0.0,0.0,97.9432658082582,0.0,0.0,0.0,662.6994059165226,7894.964890467466,0.0,19.799504501025012,0.0,790.1020944228434,477.19514248430835,0.0,0.0,2018.9056698847685,19945.5054072202,444.763999955577,783.1505556352876,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4156.727263581208,,,,,0.0,3108.0235307382186,1079.9444955443234,,,,,1711.4525359829754,6217.080717593212,0.0,200.0310200028162,176.72845716287256,1351.3301629444823,0.0,530.2125211950665,583.0278884550944,16.478496281520805,1.316971035918422,32.17090047198486,121.86137429619343,0.37021057078619524,11.94619883829711,7.749990132164361,6689.206104787784,5.071561397516054,9155.104520091434,2785.386299094119,2200.088970538921,,3991.700918365701,1062.913572541929,0.0,18732.92300553458,1794.1446199493196,23345.01207743368,0.0,7289.251391938807,,4989.380415613673,,,17175.01558333568,0.4426874952346282,5.551854019826126,17284.82313610649,0.0,0.0,11.52082143414955,0.004030674950802036,111.10834726379949,5341.530974436328,0.7811819426266896,28.70577672921917,0.33089930065648465,4.983156363231355,363.4170824050251,19.728979426567918,4.45894147923093,52.671708621870486,2062.2998284380933,1740.4213993613594,1980.7576178871307,1187.7034165800533,1606.135192862719,0.0,8326.764640778234,1540.9606943104511,2939.3297190053686
77,77,2021-07-04,137.67406761285326,0.0,0.743193275465719,378.2574863151445,0,2821.847274804593,1268.2023356407788,418.27801496719496,877.5003097683233,1299.3028103162126,1153.0042067325867,0.0,0.0,18462.233147046943,0.0,0.0,191.67445730889622,1803.131112069575,0.0,475.02376675019485,458.4008487847339,0.0,1.8202762462469574e-12,0.0,0.0,0.0,0.0,8.281291204242687e-08,14238.891168418542,0.0,0.0,0.0,85.2663637910642,0.0,0.0,0.0,585.3843905138049,5063.289271862302,0.0,19.088742694341402,0.0,262.7943377504143,202.37768318850928,0.0,0.0,423.3117549973028,23019.31313503141,412.12126249735184,563.7435712641508,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2212.2035805005635,,,,,0.0,1102.9147812322426,1181.4456191231532,,,,,751.6934759341527,6829.0163998424,0.0,0.0,99.19348400119252,667.1502663436265,0.0,534.1474423387821,465.11866804740833,12.16448287044085,0.9002993399207421,25.556704754095716,87.96667095546361,0.2521047897919215,9.073052511836824,5.991518072440752,3960.6548750427305,900.7625947625996,10966.133565500175,2810.9625852662834,1863.1960976856315,,3500.42423145554,828.991948197816,0.0,16414.466883049714,1498.3131137558423,13655.28139639975,0.0,5852.531301862877,,4359.570555784401,,,15203.842397458211,0.47816677750369224,6.8361341111625205,24117.988255677203,0.0,0.0,12.41837040090416,0.00017512153382014602,0.8022067082519574,4476.664077754047,0.2048687293910606,25.502360132339913,0.08381187628106895,5.178296352137756,361.19169414914717,9.891632523777972,1.6052699085463071,26.413787526669456,2498.820936860767,696.8627187339159,2459.5631606780776,464.1347238293007,1584.2105695539167,0.0,10892.946889087254,1802.9525985820806,3274.172624574158
78,78,2021-07-11,199.79781290932922,0.0,0.2613032133271002,784.2023140932976,0,2508.376564448483,443.1918984653478,338.19787949404383,304.61871698222524,451.6720608734175,979.228030876068,0.0,0.0,14696.939554446615,0.0,1632.2057403690794,168.76307939679072,1317.7196027898806,0.0,422.30144326248546,405.79356294671805,0.0,3.615048485902755e-12,0.0,0.0,0.0,0.0,4.169768388868943e-08,13930.584128771003,0.0,0.0,0.0,90.18574742607358,0.0,0.0,0.0,627.0836656104444,4501.987107833862,0.0,18.553656623701457,0.0,156.11925664029,146.12504807290634,0.0,0.0,66.65996467803733,22568.632278541365,413.62490840046956,560.4229249522817,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,222.81809417333073,,,,,0.0,297.92051471640025,1833.8106815490025,,,,,71.76267848961827,6214.998248162226,0.0,0.0,68.06044760976548,442.47723190069394,0.0,533.9897155835312,375.7794234707558,7.941304101533679,0.6038031134817164,17.615749795046337,56.70446669541753,0.16818347317286098,5.964245025411194,7.127890669181149,2157.5401506864855,5512.760181128432,10338.033162388865,1770.5326959853603,2072.677440099177,,4133.445261249732,867.6716022460892,0.0,20507.434900021333,1626.0556957789177,8524.352934599758,0.0,6164.959731251734,,4989.167171946219,,,16505.94750450051,0.3288393928682382,5.5343896945191675,22929.93926393675,0.0,0.0,8.550898813708962,9.724581405991078e-05,0.0,4110.106687498919,0.11713591753135097,15.21369772497798,0.04794215102663914,5.637988327202352,149.2851266138862,4.57824773563795,0.47481963480423983,12.226710574809262,2649.8102231724292,232.06346550516164,2719.11793617373,153.42474743422187,542.2069825265352,0.0,10358.849643654225,1500.853663469983,2745.931795259044
79,79,2021-07-18,242.1486035576378,0.0,121.36035883442396,656.4224187658319,0,2462.8331152514497,166.03011308739747,307.56261485677237,113.72328691694754,168.96466951321577,636.9995350072174,0.0,0.0,13627.161934983093,0.0,1807.4171941972186,120.00039421862787,1734.6748342345415,0.0,241.48306533001178,309.526639119037,0.0,1.4268127264271103e-12,0.0,0.0,0.0,0.0,1.9775479067274408e-08,12275.454301816797,0.0,0.0,0.0,69.4743528832782,0.0,0.0,0.0,492.33600778699423,3379.0644441687587,0.0,17.647518721934702,0.0,129.63195617141628,129.2474750249033,0.0,0.0,8.375632183502873,18985.67235581931,391.92427694599604,523.6725477879679,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24.89519078718957,,,,,0.0,98.7265877966376,2214.739260624376,,,,,7.971013109450157,5567.466800741523,0.0,0.0,45.48939993579903,299.79590417039964,0.0,495.3790906449568,274.3396117430835,7.022299117414076,0.4452796382561792,16.069532343174767,49.1924084605296,0.1258292836513118,5.449220829482198,6.588520034014158,1078.7775983982779,9222.678774905033,9258.85112492392,1135.3062750531828,1963.8219048470457,,2921.1486139084873,713.9942109607302,0.0,19584.100030612055,1497.8999087358816,4734.836246000641,0.0,6676.766863145308,,5366.163455271762,,,12547.096241111,0.16277713329447707,3.1142744253847856,17794.82244212644,0.0,0.0,4.231503355050257,4.897561651154938e-05,13.879603084487766,3035.042169762063,0.059054795293575955,8.6100770465956,0.024269645513007324,2.119863967252239,42.06414967059453,2.292809432436748,0.1296568548796664,6.12377313062807,2787.292025031272,75.69184542002516,2821.0591025051813,49.92034695251198,182.85130902330906,0.0,9413.169587879207,1140.5792586418356,2076.3526616789045
80,80,2021-07-25,272.48874872472817,0.0,492.232482265317,814.7169624967577,0,2436.0507700967723,71.75913479110753,318.12233102556075,49.18405936685093,72.84841042676742,192.25850174636437,0.0,0.0,14813.598873680608,0.0,898.4470743330191,106.58038282400301,1722.4669766194038,0.0,219.44268785689093,251.33672422585514,0.0,2.8456199223398467e-13,0.0,0.0,0.0,0.0,9.417992778280963e-09,11354.679979279259,0.0,0.0,0.0,75.04735175850894,0.0,0.0,0.0,557.472850986525,3748.7370833396285,0.0,16.226685714665187,0.0,117.17483827126303,117.81726950777262,0.0,0.0,1.147054260955015,16933.21087694796,360.5367057005357,481.86769682326167,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.312640226076903,,,,,0.0,27.469962021435688,2044.3695260336733,,,,,0.7400173970824424,5339.736435743411,0.0,0.0,33.97804244450361,230.47250229193415,0.0,565.0095328212603,227.36230103321026,6.1289451089568985,0.36577457606209596,14.172134035991496,42.70381643383805,0.1030653293793546,4.798530305877713,6.783814835714964,594.6052697988777,12792.953786709328,8922.3169591555,847.3026978251944,2724.6872488510194,,3681.0949857366286,1002.699423198928,0.0,25312.574882057565,2089.067835354748,2640.2012689798025,0.0,8949.947953644278,,6334.444057165025,,,15241.262218838616,0.10531064365532611,2.3149161348277243,16152.300856857328,0.0,0.0,2.7374253883488495,2.8932283855913933e-05,14.28442676153372,3420.927874330853,452.4014358320182,5.407296228309134,181.06183825775088,1.752984520989367,13.053490006505408,1.0581693271834656,0.04382377014498856,2.8263017235568375,2873.1043999280555,26.054083316189818,3052.6865590407697,17.180432747502877,59.582961918275466,0.0,9362.986634808229,1075.6480191922767,1961.6388622393251
81,81,2021-08-01,371.02903621273435,0.0,1379.9781091010136,865.0212887189264,0,2085.242568706058,32.77988383300784,286.59620050266824,22.51722550004235,33.18956526987369,59.136318474080326,0.0,0.0,15663.759101264535,0.0,1656.4979541634582,100.07400248095712,1639.704949014501,0.0,228.80914791018802,247.27008887666395,0.0,0.0,0.0,0.0,0.0,0.0,4.862474812633151e-09,12601.964750697569,0.0,0.0,0.0,84.0448452460903,0.0,0.0,0.0,626.5039367917874,4447.396061155216,0.0,16.339130183830157,0.0,117.5866732491274,118.46698148549677,0.0,0.0,0.18492052016612998,19819.752858943306,363.002555359434,485.4025562834766,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.20842471683686062,,,,,0.0,7.4126142624684785,1614.4317027049385,,,,,0.06668778150818186,4778.331666709397,0.0,0.0,23.880126435463936,166.3486819567031,0.0,475.1790362062287,173.72190680154105,5.891110875689033,0.2833586075347328,13.769175955934827,40.9056862702052,0.08009001829385984,4.684621180569844,9.963779401546603,283.6744886514003,13665.041280486204,7891.273483178462,610.2341637175956,2064.6827750305747,,2710.5181137336795,719.6405189681428,0.0,21410.300898172776,969.0341001294743,1377.7227553923033,0.0,7793.4525796809485,,4683.868787004221,,,10663.39133178238,0.08545986570494707,2.1376862465141686,17898.416433581988,0.0,0.0,2.2196376486417324,1.968954665574334e-05,188.9885887254309,3778.2698764850807,711.0329199725526,61.673622430897375,395.7374730018242,1.9722235451329737,356.3048399679782,0.5056555650379493,0.01576427763785361,1.350604782371299,2446.3374980660183,9.406957318584578,2023.5671802519287,6.205735571594714,20.148141598539414,0.0,9491.337017506725,1052.6468036705894,1919.096670784205
