index,Budget,Channel,Predicted Revenue,Region,Brand,Channel Group
2939,2090000,Bvod,62317.710076257485,UK,Shreddies,OLV
2940,2100000,Bvod,62318.8823905749,UK,Shreddies,OLV
2941,2110000,Bvod,62320.01315657758,UK,Shreddies,OLV
2942,2120000,Bvod,62321.103846790786,UK,Shreddies,OLV
2943,2130000,Bvod,62322.155881551625,UK,Shreddies,OLV
2944,2140000,Bvod,62323.17063085862,UK,Shreddies,OLV
2945,2150000,Bvod,62324.14941615584,UK,Shreddies,OLV
2946,2160000,Bvod,62325.09351205364,UK,Shreddies,OLV
2947,2170000,Bvod,62326.0041479886,UK,Shreddies,OLV
2948,2180000,Bvod,62326.88250982447,UK,Shreddies,OLV
2949,2190000,Bvod,62327.7297413965,UK,Shreddies,OLV
2950,2200000,Bvod,62328.546946000926,UK,Shreddies,OLV
2951,2210000,Bvod,62329.33518783181,UK,Shreddies,OLV
2952,2220000,Bvod,62330.095493366774,UK,Shreddies,OLV
2953,2230000,Bvod,62330.82885270379,UK,Shreddies,OLV
2954,2240000,Bvod,62331.53622085047,UK,Shreddies,OLV
2955,2250000,Bvod,62332.218518967755,UK,Shreddies,OLV
2956,2260000,Bvod,62332.87663556947,UK,Shreddies,OLV
2957,2270000,Bvod,62333.51142767936,UK,Shreddies,OLV
2958,2280000,Bvod,62334.12372194718,UK,Shreddies,OLV
2959,2290000,Bvod,62334.71431572514,UK,Shreddies,OLV
2960,2300000,Bvod,62335.283978106294,UK,Shreddies,OLV
2961,2310000,Bvod,62335.83345092603,UK,Shreddies,OLV
2962,2320000,Bvod,62336.36344972817,UK,Shreddies,OLV
2963,2330000,Bvod,62336.87466469672,UK,Shreddies,OLV
2964,2340000,Bvod,62337.36776155471,UK,Shreddies,OLV
2965,2350000,Bvod,62337.8433824311,UK,Shreddies,OLV
2966,2360000,Bvod,62338.30214669695,UK,Shreddies,OLV
2967,2370000,Bvod,62338.744651772045,UK,Shreddies,OLV
2968,2380000,Bvod,62339.171473902854,UK,Shreddies,OLV
2969,2390000,Bvod,62339.58316891292,UK,Shreddies,OLV
2970,2400000,Bvod,62339.980272926696,UK,Shreddies,OLV
2971,2410000,Bvod,62340.3633030677,UK,Shreddies,OLV
2972,2420000,Bvod,62340.73275813194,UK,Shreddies,OLV
2973,2430000,Bvod,62341.089119237455,UK,Shreddies,OLV
2974,2440000,Bvod,62341.43285045083,UK,Shreddies,OLV
2975,2450000,Bvod,62341.76439939157,UK,Shreddies,OLV
2976,2460000,Bvod,62342.08419781494,UK,Shreddies,OLV
2977,2470000,Bvod,62342.39266217427,UK,Shreddies,OLV
2978,2480000,Bvod,62342.69019416325,UK,Shreddies,OLV
2979,2490000,Bvod,62342.97718123904,UK,Shreddies,OLV
2980,2500000,Bvod,62343.25399712678,UK,Shreddies,OLV
2981,2510000,Bvod,62343.521002306385,UK,Shreddies,OLV
2982,2520000,Bvod,62343.778544481844,UK,Shreddies,OLV
2983,2530000,Bvod,62344.026959034105,UK,Shreddies,OLV
2984,2540000,Bvod,62344.266569457766,UK,Shreddies,OLV
2985,2550000,Bvod,62344.49768778238,UK,Shreddies,OLV
2986,2560000,Bvod,62344.720614978774,UK,Shreddies,OLV
2987,2570000,Bvod,62344.935641350974,UK,Shreddies,OLV
2988,2580000,Bvod,62345.14304691427,UK,Shreddies,OLV
2989,2590000,Bvod,62345.343101759856,UK,Shreddies,OLV
2990,2600000,Bvod,62345.53606640653,UK,Shreddies,OLV
2991,2610000,Bvod,62345.72219213999,UK,Shreddies,OLV
2992,2620000,Bvod,62345.90172134005,UK,Shreddies,OLV
2993,2630000,Bvod,62346.07488779626,UK,Shreddies,OLV
2994,10000,CTV,4544.802420436795,UK,Shreddies,CTV
2995,20000,CTV,7169.026284994163,UK,Shreddies,CTV
2996,30000,CTV,8684.284871450063,UK,Shreddies,CTV
2997,40000,CTV,9559.213498857998,UK,Shreddies,CTV
2998,50000,CTV,10064.407866275113,UK,Shreddies,CTV
2999,60000,CTV,10356.113201858994,UK,Shreddies,CTV
3000,70000,CTV,10524.547389364192,UK,Shreddies,CTV
3001,80000,CTV,10621.80332561147,UK,Shreddies,CTV
3002,90000,CTV,10677.960079032107,UK,Shreddies,CTV
3003,100000,CTV,10710.38566739648,UK,Shreddies,CTV
3004,110000,CTV,10729.10859414583,UK,Shreddies,CTV
3005,120000,CTV,10739.919438412473,UK,Shreddies,CTV
3006,130000,CTV,10746.161750595938,UK,Shreddies,CTV
3007,140000,CTV,10749.766137120687,UK,Shreddies,CTV
3008,150000,CTV,10751.847353477377,UK,Shreddies,CTV
3009,160000,CTV,10753.04907296379,UK,Shreddies,CTV
3010,170000,CTV,10753.74296032412,UK,Shreddies,CTV
3011,180000,CTV,10754.143619275124,UK,Shreddies,CTV
3012,190000,CTV,10754.374964597431,UK,Shreddies,CTV
3013,200000,CTV,10754.508546183513,UK,Shreddies,CTV
3014,210000,CTV,10754.58567780633,UK,Shreddies,CTV
3015,220000,CTV,10754.630214537869,UK,Shreddies,CTV
3016,230000,CTV,10754.655930585113,UK,Shreddies,CTV
3017,240000,CTV,10754.6707793417,UK,Shreddies,CTV
3018,250000,CTV,10754.679353193276,UK,Shreddies,CTV
3019,260000,CTV,10754.684303838834,UK,Shreddies,CTV
3020,270000,CTV,10754.687162401435,UK,Shreddies,CTV
3021,280000,CTV,10754.68881297004,UK,Shreddies,CTV
3022,290000,CTV,10754.689766028308,UK,Shreddies,CTV
3023,300000,CTV,10754.690316335675,UK,Shreddies,CTV
3024,310000,CTV,10754.6906340898,UK,Shreddies,CTV
3025,320000,CTV,10754.690817564875,UK,Shreddies,CTV
3026,330000,CTV,10754.690923505601,UK,Shreddies,CTV
3027,340000,CTV,10754.690984677058,UK,Shreddies,CTV
3028,350000,CTV,10754.691019998196,UK,Shreddies,CTV
3029,360000,CTV,10754.691040393049,UK,Shreddies,CTV
3030,370000,CTV,10754.691052169283,UK,Shreddies,CTV
3031,380000,CTV,10754.691058969023,UK,Shreddies,CTV
3032,390000,CTV,10754.691062895274,UK,Shreddies,CTV
3033,400000,CTV,10754.69106516234,UK,Shreddies,CTV
3034,410000,CTV,10754.69106647137,UK,Shreddies,CTV
3035,420000,CTV,10754.69106722722,UK,Shreddies,CTV
3036,430000,CTV,10754.691067663658,UK,Shreddies,CTV
3037,440000,CTV,10754.691067915663,UK,Shreddies,CTV
3038,450000,CTV,10754.691068061173,UK,Shreddies,CTV
3039,460000,CTV,10754.691068145192,UK,Shreddies,CTV
3040,470000,CTV,10754.691068193706,UK,Shreddies,CTV
3041,480000,CTV,10754.691068221719,UK,Shreddies,CTV
3042,490000,CTV,10754.691068237893,UK,Shreddies,CTV
3043,500000,CTV,10754.691068247232,UK,Shreddies,CTV
3044,510000,CTV,10754.691068252625,UK,Shreddies,CTV
3045,520000,CTV,10754.691068255739,UK,Shreddies,CTV
3046,530000,CTV,10754.691068257536,UK,Shreddies,CTV
3047,540000,CTV,10754.691068258575,UK,Shreddies,CTV
3048,550000,CTV,10754.691068259175,UK,Shreddies,CTV
3049,560000,CTV,10754.69106825952,UK,Shreddies,CTV
3050,570000,CTV,10754.69106825972,UK,Shreddies,CTV
3051,580000,CTV,10754.691068259835,UK,Shreddies,CTV
3052,590000,CTV,10754.691068259903,UK,Shreddies,CTV
3053,600000,CTV,10754.691068259941,UK,Shreddies,CTV
3054,610000,CTV,10754.691068259965,UK,Shreddies,CTV
3055,620000,CTV,10754.691068259976,UK,Shreddies,CTV
3056,630000,CTV,10754.691068259985,UK,Shreddies,CTV
3057,640000,CTV,10754.691068259988,UK,Shreddies,CTV
3058,650000,CTV,10754.69106825999,UK,Shreddies,CTV
3059,660000,CTV,10754.691068259992,UK,Shreddies,CTV
3060,670000,CTV,10754.691068259992,UK,Shreddies,CTV
3061,680000,CTV,10754.691068259992,UK,Shreddies,CTV
3062,690000,CTV,10754.691068259994,UK,Shreddies,CTV
3063,700000,CTV,10754.691068259994,UK,Shreddies,CTV
3064,710000,CTV,10754.691068259994,UK,Shreddies,CTV
3065,720000,CTV,10754.691068259994,UK,Shreddies,CTV
3066,730000,CTV,10754.691068259994,UK,Shreddies,CTV
3067,740000,CTV,10754.691068259994,UK,Shreddies,CTV
3068,750000,CTV,10754.691068259994,UK,Shreddies,CTV
3069,760000,CTV,10754.691068259994,UK,Shreddies,CTV
3070,770000,CTV,10754.691068259994,UK,Shreddies,CTV
3071,780000,CTV,10754.691068259994,UK,Shreddies,CTV
3072,790000,CTV,10754.691068259994,UK,Shreddies,CTV
3073,800000,CTV,10754.691068259994,UK,Shreddies,CTV
3074,810000,CTV,10754.691068259994,UK,Shreddies,CTV
3075,820000,CTV,10754.691068259994,UK,Shreddies,CTV
3076,830000,CTV,10754.691068259994,UK,Shreddies,CTV
3077,840000,CTV,10754.691068259994,UK,Shreddies,CTV
3078,850000,CTV,10754.691068259994,UK,Shreddies,CTV
3079,860000,CTV,10754.691068259994,UK,Shreddies,CTV
3080,870000,CTV,10754.691068259994,UK,Shreddies,CTV
3081,880000,CTV,10754.691068259994,UK,Shreddies,CTV
3082,890000,CTV,10754.691068259994,UK,Shreddies,CTV
3083,900000,CTV,10754.691068259994,UK,Shreddies,CTV
3084,910000,CTV,10754.691068259994,UK,Shreddies,CTV
3085,920000,CTV,10754.691068259994,UK,Shreddies,CTV
3086,930000,CTV,10754.691068259994,UK,Shreddies,CTV
3087,940000,CTV,10754.691068259994,UK,Shreddies,CTV
3088,950000,CTV,10754.691068259994,UK,Shreddies,CTV
3089,960000,CTV,10754.691068259994,UK,Shreddies,CTV
3090,970000,CTV,10754.691068259994,UK,Shreddies,CTV
3091,980000,CTV,10754.691068259994,UK,Shreddies,CTV
3092,990000,CTV,10754.691068259994,UK,Shreddies,CTV
3093,1000000,CTV,10754.691068259994,UK,Shreddies,CTV
3094,1010000,CTV,10754.691068259994,UK,Shreddies,CTV
3095,1020000,CTV,10754.691068259994,UK,Shreddies,CTV
3096,1030000,CTV,10754.691068259994,UK,Shreddies,CTV
3097,1040000,CTV,10754.691068259994,UK,Shreddies,CTV
3098,1050000,CTV,10754.691068259994,UK,Shreddies,CTV
3099,1060000,CTV,10754.691068259994,UK,Shreddies,CTV
3100,1070000,CTV,10754.691068259994,UK,Shreddies,CTV
3101,1080000,CTV,10754.691068259994,UK,Shreddies,CTV
3102,1090000,CTV,10754.691068259994,UK,Shreddies,CTV
3103,1100000,CTV,10754.691068259994,UK,Shreddies,CTV
3104,1110000,CTV,10754.691068259994,UK,Shreddies,CTV
3105,1120000,CTV,10754.691068259994,UK,Shreddies,CTV
3106,1130000,CTV,10754.691068259994,UK,Shreddies,CTV
3107,1140000,CTV,10754.691068259994,UK,Shreddies,CTV
3108,1150000,CTV,10754.691068259994,UK,Shreddies,CTV
3109,1160000,CTV,10754.691068259994,UK,Shreddies,CTV
3110,1170000,CTV,10754.691068259994,UK,Shreddies,CTV
3111,1180000,CTV,10754.691068259994,UK,Shreddies,CTV
3112,1190000,CTV,10754.691068259994,UK,Shreddies,CTV
3113,1200000,CTV,10754.691068259994,UK,Shreddies,CTV
3114,1210000,CTV,10754.691068259994,UK,Shreddies,CTV
3115,1220000,CTV,10754.691068259994,UK,Shreddies,CTV
3116,1230000,CTV,10754.691068259994,UK,Shreddies,CTV
3117,1240000,CTV,10754.691068259994,UK,Shreddies,CTV
3118,1250000,CTV,10754.691068259994,UK,Shreddies,CTV
3119,1260000,CTV,10754.691068259994,UK,Shreddies,CTV
3120,1270000,CTV,10754.691068259994,UK,Shreddies,CTV
3121,1280000,CTV,10754.691068259994,UK,Shreddies,CTV
3122,1290000,CTV,10754.691068259994,UK,Shreddies,CTV
3123,1300000,CTV,10754.691068259994,UK,Shreddies,CTV
3124,1310000,CTV,10754.691068259994,UK,Shreddies,CTV
3125,1320000,CTV,10754.691068259994,UK,Shreddies,CTV
3126,1330000,CTV,10754.691068259994,UK,Shreddies,CTV
3127,1340000,CTV,10754.691068259994,UK,Shreddies,CTV
3128,1350000,CTV,10754.691068259994,UK,Shreddies,CTV
3129,1360000,CTV,10754.691068259994,UK,Shreddies,CTV
3130,1370000,CTV,10754.691068259994,UK,Shreddies,CTV
3131,1380000,CTV,10754.691068259994,UK,Shreddies,CTV
3132,1390000,CTV,10754.691068259994,UK,Shreddies,CTV
3133,1400000,CTV,10754.691068259994,UK,Shreddies,CTV
3134,1410000,CTV,10754.691068259994,UK,Shreddies,CTV
3135,1420000,CTV,10754.691068259994,UK,Shreddies,CTV
3136,1430000,CTV,10754.691068259994,UK,Shreddies,CTV
3137,1440000,CTV,10754.691068259994,UK,Shreddies,CTV
3138,1450000,CTV,10754.691068259994,UK,Shreddies,CTV
3139,1460000,CTV,10754.691068259994,UK,Shreddies,CTV
3140,1470000,CTV,10754.691068259994,UK,Shreddies,CTV
3141,1480000,CTV,10754.691068259994,UK,Shreddies,CTV
3142,1490000,CTV,10754.691068259994,UK,Shreddies,CTV
3143,1500000,CTV,10754.691068259994,UK,Shreddies,CTV
3144,1510000,CTV,10754.691068259994,UK,Shreddies,CTV
3145,1520000,CTV,10754.691068259994,UK,Shreddies,CTV
3146,1530000,CTV,10754.691068259994,UK,Shreddies,CTV
3147,1540000,CTV,10754.691068259994,UK,Shreddies,CTV
3148,1550000,CTV,10754.691068259994,UK,Shreddies,CTV
3149,1560000,CTV,10754.691068259994,UK,Shreddies,CTV
3150,1570000,CTV,10754.691068259994,UK,Shreddies,CTV
3151,1580000,CTV,10754.691068259994,UK,Shreddies,CTV
3152,1590000,CTV,10754.691068259994,UK,Shreddies,CTV
3153,1600000,CTV,10754.691068259994,UK,Shreddies,CTV
3154,1610000,CTV,10754.691068259994,UK,Shreddies,CTV
3155,1620000,CTV,10754.691068259994,UK,Shreddies,CTV
3156,1630000,CTV,10754.691068259994,UK,Shreddies,CTV
3157,1640000,CTV,10754.691068259994,UK,Shreddies,CTV
3158,1650000,CTV,10754.691068259994,UK,Shreddies,CTV
3159,1660000,CTV,10754.691068259994,UK,Shreddies,CTV
3160,1670000,CTV,10754.691068259994,UK,Shreddies,CTV
3161,1680000,CTV,10754.691068259994,UK,Shreddies,CTV
3162,1690000,CTV,10754.691068259994,UK,Shreddies,CTV
3163,1700000,CTV,10754.691068259994,UK,Shreddies,CTV
3164,1710000,CTV,10754.691068259994,UK,Shreddies,CTV
3165,1720000,CTV,10754.691068259994,UK,Shreddies,CTV
3166,1730000,CTV,10754.691068259994,UK,Shreddies,CTV
3167,1740000,CTV,10754.691068259994,UK,Shreddies,CTV
3168,1750000,CTV,10754.691068259994,UK,Shreddies,CTV
3169,1760000,CTV,10754.691068259994,UK,Shreddies,CTV
3170,1770000,CTV,10754.691068259994,UK,Shreddies,CTV
3171,1780000,CTV,10754.691068259994,UK,Shreddies,CTV
3172,1790000,CTV,10754.691068259994,UK,Shreddies,CTV
3173,1800000,CTV,10754.691068259994,UK,Shreddies,CTV
3174,1810000,CTV,10754.691068259994,UK,Shreddies,CTV
3175,1820000,CTV,10754.691068259994,UK,Shreddies,CTV
3176,1830000,CTV,10754.691068259994,UK,Shreddies,CTV
3177,1840000,CTV,10754.691068259994,UK,Shreddies,CTV
3178,1850000,CTV,10754.691068259994,UK,Shreddies,CTV
3179,1860000,CTV,10754.691068259994,UK,Shreddies,CTV
3180,1870000,CTV,10754.691068259994,UK,Shreddies,CTV
3181,1880000,CTV,10754.691068259994,UK,Shreddies,CTV
3182,1890000,CTV,10754.691068259994,UK,Shreddies,CTV
3183,1900000,CTV,10754.691068259994,UK,Shreddies,CTV
3184,1910000,CTV,10754.691068259994,UK,Shreddies,CTV
3185,1920000,CTV,10754.691068259994,UK,Shreddies,CTV
3186,1930000,CTV,10754.691068259994,UK,Shreddies,CTV
3187,1940000,CTV,10754.691068259994,UK,Shreddies,CTV
3188,1950000,CTV,10754.691068259994,UK,Shreddies,CTV
3189,1960000,CTV,10754.691068259994,UK,Shreddies,CTV
3190,1970000,CTV,10754.691068259994,UK,Shreddies,CTV
3191,1980000,CTV,10754.691068259994,UK,Shreddies,CTV
3192,1990000,CTV,10754.691068259994,UK,Shreddies,CTV
3193,2000000,CTV,10754.691068259994,UK,Shreddies,CTV
3194,2010000,CTV,10754.691068259994,UK,Shreddies,CTV
3195,2020000,CTV,10754.691068259994,UK,Shreddies,CTV
3196,2030000,CTV,10754.691068259994,UK,Shreddies,CTV
3197,2040000,CTV,10754.691068259994,UK,Shreddies,CTV
3198,2050000,CTV,10754.691068259994,UK,Shreddies,CTV
3199,2060000,CTV,10754.691068259994,UK,Shreddies,CTV
3200,2070000,CTV,10754.691068259994,UK,Shreddies,CTV
3201,2080000,CTV,10754.691068259994,UK,Shreddies,CTV
3202,2090000,CTV,10754.691068259994,UK,Shreddies,CTV
3203,2100000,CTV,10754.691068259994,UK,Shreddies,CTV
3204,2110000,CTV,10754.691068259994,UK,Shreddies,CTV
3205,2120000,CTV,10754.691068259994,UK,Shreddies,CTV
3206,2130000,CTV,10754.691068259994,UK,Shreddies,CTV
3207,2140000,CTV,10754.691068259994,UK,Shreddies,CTV
3208,2150000,CTV,10754.691068259994,UK,Shreddies,CTV
3209,2160000,CTV,10754.691068259994,UK,Shreddies,CTV
3210,2170000,CTV,10754.691068259994,UK,Shreddies,CTV
3211,2180000,CTV,10754.691068259994,UK,Shreddies,CTV
3212,2190000,CTV,10754.691068259994,UK,Shreddies,CTV
3213,2200000,CTV,10754.691068259994,UK,Shreddies,CTV
3214,2210000,CTV,10754.691068259994,UK,Shreddies,CTV
3215,2220000,CTV,10754.691068259994,UK,Shreddies,CTV
3216,2230000,CTV,10754.691068259994,UK,Shreddies,CTV
3217,2240000,CTV,10754.691068259994,UK,Shreddies,CTV
3218,2250000,CTV,10754.691068259994,UK,Shreddies,CTV
3219,2260000,CTV,10754.691068259994,UK,Shreddies,CTV
3220,2270000,CTV,10754.691068259994,UK,Shreddies,CTV
3221,2280000,CTV,10754.691068259994,UK,Shreddies,CTV
3222,2290000,CTV,10754.691068259994,UK,Shreddies,CTV
3223,2300000,CTV,10754.691068259994,UK,Shreddies,CTV
3224,2310000,CTV,10754.691068259994,UK,Shreddies,CTV
3225,2320000,CTV,10754.691068259994,UK,Shreddies,CTV
3226,2330000,CTV,10754.691068259994,UK,Shreddies,CTV
3227,2340000,CTV,10754.691068259994,UK,Shreddies,CTV
3228,2350000,CTV,10754.691068259994,UK,Shreddies,CTV
3229,2360000,CTV,10754.691068259994,UK,Shreddies,CTV
3230,2370000,CTV,10754.691068259994,UK,Shreddies,CTV
3231,2380000,CTV,10754.691068259994,UK,Shreddies,CTV
3232,2390000,CTV,10754.691068259994,UK,Shreddies,CTV
3233,2400000,CTV,10754.691068259994,UK,Shreddies,CTV
3234,2410000,CTV,10754.691068259994,UK,Shreddies,CTV
3235,2420000,CTV,10754.691068259994,UK,Shreddies,CTV
3236,2430000,CTV,10754.691068259994,UK,Shreddies,CTV
3237,2440000,CTV,10754.691068259994,UK,Shreddies,CTV
3238,2450000,CTV,10754.691068259994,UK,Shreddies,CTV
3239,2460000,CTV,10754.691068259994,UK,Shreddies,CTV
3240,2470000,CTV,10754.691068259994,UK,Shreddies,CTV
3241,2480000,CTV,10754.691068259994,UK,Shreddies,CTV
3242,2490000,CTV,10754.691068259994,UK,Shreddies,CTV
3243,2500000,CTV,10754.691068259994,UK,Shreddies,CTV
3244,2510000,CTV,10754.691068259994,UK,Shreddies,CTV
3245,2520000,CTV,10754.691068259994,UK,Shreddies,CTV
3246,2530000,CTV,10754.691068259994,UK,Shreddies,CTV
3247,2540000,CTV,10754.691068259994,UK,Shreddies,CTV
3248,2550000,CTV,10754.691068259994,UK,Shreddies,CTV
3249,2560000,CTV,10754.691068259994,UK,Shreddies,CTV
3250,2570000,CTV,10754.691068259994,UK,Shreddies,CTV
3251,2580000,CTV,10754.691068259994,UK,Shreddies,CTV
3252,2590000,CTV,10754.691068259994,UK,Shreddies,CTV
3253,2600000,CTV,10754.691068259994,UK,Shreddies,CTV
3254,2610000,CTV,10754.691068259994,UK,Shreddies,CTV
3255,2620000,CTV,10754.691068259994,UK,Shreddies,CTV
3256,2630000,CTV,10754.691068259994,UK,Shreddies,CTV
3257,10000,Display,0.0,UK,Shreddies,Display
3258,20000,Display,0.0,UK,Shreddies,Display
3259,30000,Display,0.0,UK,Shreddies,Display
3260,40000,Display,0.0,UK,Shreddies,Display
3261,50000,Display,0.0,UK,Shreddies,Display
3262,60000,Display,0.0,UK,Shreddies,Display
3263,70000,Display,0.0,UK,Shreddies,Display
3264,80000,Display,0.0,UK,Shreddies,Display
3265,90000,Display,0.0,UK,Shreddies,Display
3266,100000,Display,0.0,UK,Shreddies,Display
3267,110000,Display,0.0,UK,Shreddies,Display
3268,120000,Display,0.0,UK,Shreddies,Display
3269,130000,Display,0.0,UK,Shreddies,Display
3270,140000,Display,0.0,UK,Shreddies,Display
3271,150000,Display,0.0,UK,Shreddies,Display
3272,160000,Display,0.0,UK,Shreddies,Display
3273,170000,Display,0.0,UK,Shreddies,Display
3274,180000,Display,0.0,UK,Shreddies,Display
3275,190000,Display,0.0,UK,Shreddies,Display
3276,200000,Display,0.0,UK,Shreddies,Display
3277,210000,Display,0.0,UK,Shreddies,Display
3278,220000,Display,0.0,UK,Shreddies,Display
3279,230000,Display,0.0,UK,Shreddies,Display
3280,240000,Display,0.0,UK,Shreddies,Display
3281,250000,Display,0.0,UK,Shreddies,Display
3282,260000,Display,0.0,UK,Shreddies,Display
3283,270000,Display,0.0,UK,Shreddies,Display
3284,280000,Display,0.0,UK,Shreddies,Display
3285,290000,Display,0.0,UK,Shreddies,Display
3286,300000,Display,0.0,UK,Shreddies,Display
3287,310000,Display,0.0,UK,Shreddies,Display
3288,320000,Display,0.0,UK,Shreddies,Display
3289,330000,Display,0.0,UK,Shreddies,Display
3290,340000,Display,0.0,UK,Shreddies,Display
3291,350000,Display,0.0,UK,Shreddies,Display
3292,360000,Display,0.0,UK,Shreddies,Display
3293,370000,Display,0.0,UK,Shreddies,Display
3294,380000,Display,0.0,UK,Shreddies,Display
3295,390000,Display,0.0,UK,Shreddies,Display
3296,400000,Display,0.0,UK,Shreddies,Display
3297,410000,Display,0.0,UK,Shreddies,Display
3298,420000,Display,0.0,UK,Shreddies,Display
3299,430000,Display,0.0,UK,Shreddies,Display
3300,440000,Display,0.0,UK,Shreddies,Display
3301,450000,Display,0.0,UK,Shreddies,Display
3302,460000,Display,0.0,UK,Shreddies,Display
3303,470000,Display,0.0,UK,Shreddies,Display
3304,480000,Display,0.0,UK,Shreddies,Display
3305,490000,Display,0.0,UK,Shreddies,Display
3306,500000,Display,0.0,UK,Shreddies,Display
3307,510000,Display,0.0,UK,Shreddies,Display
3308,520000,Display,0.0,UK,Shreddies,Display
3309,530000,Display,0.0,UK,Shreddies,Display
3310,540000,Display,0.0,UK,Shreddies,Display
3311,550000,Display,0.0,UK,Shreddies,Display
3312,560000,Display,0.0,UK,Shreddies,Display
3313,570000,Display,0.0,UK,Shreddies,Display
3314,580000,Display,0.0,UK,Shreddies,Display
3315,590000,Display,0.0,UK,Shreddies,Display
3316,600000,Display,0.0,UK,Shreddies,Display
3317,610000,Display,0.0,UK,Shreddies,Display
3318,620000,Display,0.0,UK,Shreddies,Display
3319,630000,Display,0.0,UK,Shreddies,Display
3320,640000,Display,0.0,UK,Shreddies,Display
3321,650000,Display,0.0,UK,Shreddies,Display
3322,660000,Display,0.0,UK,Shreddies,Display
3323,670000,Display,0.0,UK,Shreddies,Display
3324,680000,Display,0.0,UK,Shreddies,Display
3325,690000,Display,0.0,UK,Shreddies,Display
3326,700000,Display,0.0,UK,Shreddies,Display
3327,710000,Display,0.0,UK,Shreddies,Display
3328,720000,Display,0.0,UK,Shreddies,Display
3329,730000,Display,0.0,UK,Shreddies,Display
3330,740000,Display,0.0,UK,Shreddies,Display
3331,750000,Display,0.0,UK,Shreddies,Display
3332,760000,Display,0.0,UK,Shreddies,Display
3333,770000,Display,0.0,UK,Shreddies,Display
3334,780000,Display,0.0,UK,Shreddies,Display
3335,790000,Display,0.0,UK,Shreddies,Display
3336,800000,Display,0.0,UK,Shreddies,Display
3337,810000,Display,0.0,UK,Shreddies,Display
3338,820000,Display,0.0,UK,Shreddies,Display
3339,830000,Display,0.0,UK,Shreddies,Display
3340,840000,Display,0.0,UK,Shreddies,Display
3341,850000,Display,0.0,UK,Shreddies,Display
3342,860000,Display,0.0,UK,Shreddies,Display
3343,870000,Display,0.0,UK,Shreddies,Display
3344,880000,Display,0.0,UK,Shreddies,Display
3345,890000,Display,0.0,UK,Shreddies,Display
3346,900000,Display,0.0,UK,Shreddies,Display
3347,910000,Display,0.0,UK,Shreddies,Display
3348,920000,Display,0.0,UK,Shreddies,Display
3349,930000,Display,0.0,UK,Shreddies,Display
3350,940000,Display,0.0,UK,Shreddies,Display
3351,950000,Display,0.0,UK,Shreddies,Display
3352,960000,Display,0.0,UK,Shreddies,Display
3353,970000,Display,0.0,UK,Shreddies,Display
3354,980000,Display,0.0,UK,Shreddies,Display
3355,990000,Display,0.0,UK,Shreddies,Display
3356,1000000,Display,0.0,UK,Shreddies,Display
3357,1010000,Display,0.0,UK,Shreddies,Display
3358,1020000,Display,0.0,UK,Shreddies,Display
3359,1030000,Display,0.0,UK,Shreddies,Display
3360,1040000,Display,0.0,UK,Shreddies,Display
3361,1050000,Display,0.0,UK,Shreddies,Display
3362,1060000,Display,0.0,UK,Shreddies,Display
3363,1070000,Display,0.0,UK,Shreddies,Display
3364,1080000,Display,0.0,UK,Shreddies,Display
3365,1090000,Display,0.0,UK,Shreddies,Display
3366,1100000,Display,0.0,UK,Shreddies,Display
3367,1110000,Display,0.0,UK,Shreddies,Display
3368,1120000,Display,0.0,UK,Shreddies,Display
3369,1130000,Display,0.0,UK,Shreddies,Display
3370,1140000,Display,0.0,UK,Shreddies,Display
3371,1150000,Display,0.0,UK,Shreddies,Display
3372,1160000,Display,0.0,UK,Shreddies,Display
3373,1170000,Display,0.0,UK,Shreddies,Display
3374,1180000,Display,0.0,UK,Shreddies,Display
3375,1190000,Display,0.0,UK,Shreddies,Display
3376,1200000,Display,0.0,UK,Shreddies,Display
3377,1210000,Display,0.0,UK,Shreddies,Display
3378,1220000,Display,0.0,UK,Shreddies,Display
3379,1230000,Display,0.0,UK,Shreddies,Display
3380,1240000,Display,0.0,UK,Shreddies,Display
3381,1250000,Display,0.0,UK,Shreddies,Display
3382,1260000,Display,0.0,UK,Shreddies,Display
3383,1270000,Display,0.0,UK,Shreddies,Display
3384,1280000,Display,0.0,UK,Shreddies,Display
3385,1290000,Display,0.0,UK,Shreddies,Display
3386,1300000,Display,0.0,UK,Shreddies,Display
3387,1310000,Display,0.0,UK,Shreddies,Display
3388,1320000,Display,0.0,UK,Shreddies,Display
3389,1330000,Display,0.0,UK,Shreddies,Display
3390,1340000,Display,0.0,UK,Shreddies,Display
3391,1350000,Display,0.0,UK,Shreddies,Display
3392,1360000,Display,0.0,UK,Shreddies,Display
3393,1370000,Display,0.0,UK,Shreddies,Display
3394,1380000,Display,0.0,UK,Shreddies,Display
3395,1390000,Display,0.0,UK,Shreddies,Display
3396,1400000,Display,0.0,UK,Shreddies,Display
3397,1410000,Display,0.0,UK,Shreddies,Display
3398,1420000,Display,0.0,UK,Shreddies,Display
3399,1430000,Display,0.0,UK,Shreddies,Display
3400,1440000,Display,0.0,UK,Shreddies,Display
3401,1450000,Display,0.0,UK,Shreddies,Display
3402,1460000,Display,0.0,UK,Shreddies,Display
3403,1470000,Display,0.0,UK,Shreddies,Display
3404,1480000,Display,0.0,UK,Shreddies,Display
3405,1490000,Display,0.0,UK,Shreddies,Display
3406,1500000,Display,0.0,UK,Shreddies,Display
3407,1510000,Display,0.0,UK,Shreddies,Display
