,Date,Opt_Channel,Spend,Rev_ST,Rev_LT
0,2020-01-12,Facebook_Poland_Cini Minis,0.0,0.0,0.0
1,2020-01-12,Google Search_Poland_Cini Minis,0.0,0.0,0.0
2,2020-01-12,Influencers_Poland_Cini Minis,0.0,0.0,0.0
3,2020-01-12,Instagram_Poland_Cini Minis,0.0,0.0,0.0
4,2020-01-12,Mobile_Poland_Cini Minis,0.0,0.0,0.0
5,2020-01-12,NBC Ecommerce_Poland_Cini Minis,0.0,0.0,0.0
6,2020-01-12,NBC Facebook_Poland_Cini Minis,0.0,0.0,0.0
7,2020-01-12,NBC Google_Poland_Cini Minis,0.0,0.0,0.0
8,2020-01-12,NBC Instagram_Poland_Cini Minis,0.0,0.0,0.0
9,2020-01-12,NBC VOD_Poland_Cini Minis,0.0,0.0,0.0
10,2020-01-12,Print_Poland_Cini Minis,0.0,0.0,0.0
11,2020-01-12,RR_Poland_Cini Minis,0.0,0.0,0.0
12,2020-01-12,Snapchat_Poland_Cini Minis,0.0,0.0,0.0
13,2020-01-12,TV_Poland_Cini Minis,0.0,0.0,0.0
14,2020-01-12,Teads_Poland_Cini Minis,0.0,0.0,0.0
15,2020-01-12,TikTok_Poland_Cini Minis,0.0,0.0,0.0
16,2020-01-12,VOD_Poland_Cini Minis,0.0,0.0,0.0
17,2020-01-12,YouTube_Poland_Cini Minis,0.0,0.0,0.0
18,2020-01-12,6Play_France_Lion,0.0,0.0,0.0
19,2020-01-12,Digital Video_France_Lion,0.0,0.0,0.0
20,2020-01-12,Facebook_Instagram_France_Lion,0.0,0.0,0.0
21,2020-01-12,Freewheel_France_Lion,0.0,0.0,0.0
22,2020-01-12,Influencers_France_Lion,0.0,0.0,0.0
23,2020-01-12,MYTF1_France_Lion,0.0,0.0,0.0
24,2020-01-12,Programmatic_France_Lion,0.0,0.0,0.0
25,2020-01-12,Snapchat_France_Lion,0.0,0.0,0.0
26,2020-01-12,Spotify_France_Lion,0.0,0.0,0.0
27,2020-01-12,TV_France_Lion,0.0,0.0,0.0
28,2020-01-12,TV Sponsoring_France_Lion,0.0,0.0,0.0
29,2020-01-12,Teads_France_Lion,0.0,0.0,0.0
30,2020-01-12,TikTok_France_Lion,0.0,0.0,0.0
31,2020-01-12,YouTube_France_Lion,0.0,0.0,0.0
32,2020-01-12,Ad Alliance_Germany_Nesquik,0.0,0.0,0.0
33,2020-01-12,Facebook_Germany_Nesquik,0.0,0.0,0.0
34,2020-01-12,Instagram_Germany_Nesquik,0.0,0.0,0.0
35,2020-01-12,Pinterest_Germany_Nesquik,0.0,0.0,0.0
36,2020-01-12,SevenOne_Germany_Nesquik,0.0,0.0,0.0
37,2020-01-12,TV Sponsoring_Germany_Nesquik,0.0,0.0,0.0
38,2020-01-12,YouTube_Germany_Nesquik,0.0,0.0,0.0
39,2020-01-12,6Play_France_Chocapic,0.0,0.0,0.0
40,2020-01-12,Bliink_France_Chocapic,0.0,0.0,0.0
41,2020-01-12,Captify_France_Chocapic,0.0,0.0,0.0
42,2020-01-12,MYTF1_France_Chocapic,0.0,0.0,0.0
43,2020-01-12,OLV_France_Chocapic,0.0,0.0,0.0
44,2020-01-12,Print_France_Chocapic,0.0,0.0,0.0
45,2020-01-12,Programmatic_France_Chocapic,0.0,0.0,0.0
46,2020-01-12,TV_France_Chocapic,0.0,0.0,0.0
47,2020-01-12,Teads_France_Chocapic,0.0,0.0,0.0
48,2020-01-12,YouTube_France_Chocapic,0.0,0.0,0.0
49,2020-01-12,Buzzfeed_Mexico_Abuelita,0.0,0.0,0.0
50,2020-01-12,Dynadmic_Mexico_Abuelita,0.0,0.0,0.0
51,2020-01-12,Facebook_Mexico_Abuelita,0.0,0.0,0.0
52,2020-01-12,Multibrand Facebook_Mexico_Abuelita,0.0,0.0,0.0
53,2020-01-12,Open TV_Mexico_Abuelita,0.0,0.0,0.0
54,2020-01-12,Pay TV_Mexico_Abuelita,0.0,0.0,0.0
55,2020-01-12,Sopitas_Mexico_Abuelita,0.0,0.0,0.0
56,2020-01-12,Teads_Mexico_Abuelita,0.0,0.0,0.0
57,2020-01-12,Televisa Contenido_Mexico_Abuelita,0.0,0.0,0.0
58,2020-01-12,Tubi_Mexico_Abuelita,0.0,0.0,0.0
59,2020-01-12,Vix_Mexico_Abuelita,0.0,0.0,0.0
60,2020-01-12,YouTube_Mexico_Abuelita,0.0,0.0,0.0
61,2020-01-12,Arkeero_Mexico_Nesquik,0.0,0.0,0.0
62,2020-01-12,Facebook_Mexico_Nesquik,0.0,0.0,0.0
63,2020-01-12,Multibrand Adsmovil_Mexico_Nesquik,0.0,0.0,0.0
64,2020-01-12,Multibrand DV360_Mexico_Nesquik,0.0,0.0,0.0
65,2020-01-12,Multibrand Facebook_Mexico_Nesquik,0.0,0.0,0.0
66,2020-01-12,Naranxadul_Mexico_Nesquik,0.0,0.0,0.0
67,2020-01-12,OOH_Mexico_Nesquik,0.0,0.0,0.0
68,2020-01-12,Open TV_Mexico_Nesquik,0.0,0.0,0.0
69,2020-01-12,Pay TV_Mexico_Nesquik,0.0,0.0,0.0
70,2020-01-12,Sunmedia_Mexico_Nesquik,0.0,0.0,0.0
71,2020-01-12,Tap Tap_Mexico_Nesquik,0.0,0.0,0.0
72,2020-01-12,Tastemade_Mexico_Nesquik,0.0,0.0,0.0
73,2020-01-12,Teads_Mexico_Nesquik,0.0,0.0,0.0
74,2020-01-12,YouTube_Mexico_Nesquik,0.0,0.0,0.0
75,2020-01-12,Bvod_UK_Shreddies,0.0,0.0,0.0
76,2020-01-12,CTV_UK_Shreddies,0.0,0.0,0.0
77,2020-01-12,Display_UK_Shreddies,0.0,0.0,0.0
78,2020-01-12,Facebook_UK_Shreddies,0.0,0.0,0.0
79,2020-01-12,Instagram_UK_Shreddies,0.0,0.0,0.0
80,2020-01-12,NBC Digital_UK_Shreddies,0.0,0.0,0.0
81,2020-01-12,NBC Search_UK_Shreddies,0.0,0.0,0.0
82,2020-01-12,NBC Social_UK_Shreddies,0.0,0.0,0.0
83,2020-01-12,NBC WG BVOD_UK_Shreddies,0.0,0.0,0.0
84,2020-01-12,NBC WG Display_UK_Shreddies,0.0,0.0,0.0
85,2020-01-12,NBC WG Social_UK_Shreddies,0.0,0.0,0.0
86,2020-01-12,NBC WG TV_UK_Shreddies,0.0,0.0,0.0
87,2020-01-12,NBC WG VOD_UK_Shreddies,0.0,0.0,0.0
88,2020-01-12,NBD WG YouTube_UK_Shreddies,0.0,0.0,0.0
89,2020-01-12,Search_UK_Shreddies,0.0,0.0,0.0
90,2020-01-12,TV_UK_Shreddies,0.0,0.0,0.0
91,2020-01-12,TV Sponsoring_UK_Shreddies,0.0,0.0,0.0
92,2020-01-12,Vod_UK_Shreddies,0.0,0.0,0.0
93,2020-01-12,YouTube_UK_Shreddies,0.0,0.0,0.0
94,2020-01-12,Bvod_Australia_Uncle Toby's,0.0,0.0,0.0
95,2020-01-12,Display_Australia_Uncle Toby's,0.0,0.0,0.0
96,2020-01-12,Facebook_Australia_Uncle Toby's,0.0,0.0,0.0
97,2020-01-12,Instagram_Australia_Uncle Toby's,0.0,0.0,0.0
98,2020-01-12,Instream_Australia_Uncle Toby's,0.0,0.0,0.0
99,2020-01-12,Metro TV_Australia_Uncle Toby's,0.0,0.0,0.0
100,2020-01-12,OLV_Australia_Uncle Toby's,0.0,0.0,0.0
101,2020-01-12,OOH_Australia_Uncle Toby's,0.0,0.0,0.0
102,2020-01-12,Pinterest_Australia_Uncle Toby's,0.0,0.0,0.0
103,2020-01-12,RTV TV_Australia_Uncle Toby's,0.0,0.0,0.0
104,2020-01-12,Radio_Australia_Uncle Toby's,0.0,0.0,0.0
105,2020-01-12,Satellite TV_Australia_Uncle Toby's,0.0,0.0,0.0
106,2020-01-12,Search_Australia_Uncle Toby's,0.0,0.0,0.0
107,2020-01-12,Twitter_Australia_Uncle Toby's,0.0,0.0,0.0
108,2020-01-12,YouTube_Australia_Uncle Toby's,0.0,0.0,0.0
109,2020-01-12,Google Search_Brazil_Nescau,0.0,0.0,0.0
110,2020-01-12,Meta_Brazil_Nescau,0.0,0.0,0.0
111,2020-01-12,Open TV_Brazil_Nescau,0.0,0.0,0.0
112,2020-01-12,Programmatic_Brazil_Nescau,0.0,0.0,0.0
113,2020-01-12,TikTok_Brazil_Nescau,0.0,0.0,0.0
114,2020-01-12,YouTube_Brazil_Nescau,0.0,0.0,0.0
115,2020-01-12,DOOH_Chile_Chocapic,0.0,0.0,0.0
116,2020-01-12,Display_Chile_Chocapic,0.0,0.0,0.0
117,2020-01-12,Facebook_Instagram_Chile_Chocapic,0.0,0.0,0.0
118,2020-01-12,Open TV_Chile_Chocapic,0.0,0.0,0.0
119,2020-01-12,POS_Chile_Chocapic,0.0,0.0,0.0
120,2020-01-12,Pay TV_Chile_Chocapic,0.0,0.0,0.0
121,2020-01-12,Search_Chile_Chocapic,0.0,0.0,0.0
122,2020-01-12,YouTube_Chile_Chocapic,0.0,0.0,0.0
123,2020-01-12,Facebook_Poland_Nesquik,0.0,0.0,0.0
124,2020-01-12,Influencers_Poland_Nesquik,0.0,0.0,0.0
125,2020-01-12,Instagram_Poland_Nesquik,0.0,0.0,0.0
126,2020-01-12,NBC Ecommerce_Poland_Nesquik,0.0,0.0,0.0
127,2020-01-12,NBC Facebook_Poland_Nesquik,0.0,0.0,0.0
128,2020-01-12,NBC Google_Poland_Nesquik,0.0,0.0,0.0
129,2020-01-12,NBC Instagram_Poland_Nesquik,0.0,0.0,0.0
130,2020-01-12,NBC VOD_Poland_Nesquik,0.0,0.0,0.0
131,2020-01-12,Print_Poland_Nesquik,0.0,0.0,0.0
132,2020-01-12,TV_Poland_Nesquik,0.0,0.0,0.0
133,2020-01-12,VOD_Poland_Nesquik,0.0,0.0,0.0
134,2020-01-12,YouTube_Poland_Nesquik,0.0,0.0,0.0
135,2020-01-12,Amazon_Saudi Arabia_Nesquik,0.0,0.0,0.0
136,2020-01-12,Facebook_Saudi Arabia_Nesquik,0.0,0.0,0.0
137,2020-01-12,Google_Saudi Arabia_Nesquik,0.0,0.0,0.0
138,2020-01-12,Influencers_Saudi Arabia_Nesquik,0.0,0.0,0.0
139,2020-01-12,KidsChannel_Saudi Arabia_Nesquik,0.0,0.0,0.0
140,2020-01-12,OtherChannels_Saudi Arabia_Nesquik,0.0,0.0,0.0
141,2020-01-12,Programmatic_Saudi Arabia_Nesquik,0.0,0.0,0.0
142,2020-01-12,Snapchat_Saudi Arabia_Nesquik,0.0,0.0,0.0
143,2020-01-12,TikTok_Saudi Arabia_Nesquik,0.0,0.0,0.0
144,2020-01-12,YouTube_Saudi Arabia_Nesquik,0.0,0.0,0.0
145,2020-01-12,Facebook_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
146,2020-01-12,Programmatic_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
147,2020-01-12,Snapchat_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
148,2020-01-12,TV_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
149,2020-01-12,TikTok_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
150,2020-01-12,YouTube_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
151,2020-01-12,6Play_France24_Chocapic,0.0,0.0,0.0
152,2020-01-12,6Play_France24_Lion,0.0,0.0,0.0
153,2020-01-12,Bliink_France24_Chocapic,0.0,0.0,0.0
154,2020-01-12,Captify_France24_Chocapic,0.0,0.0,0.0
155,2020-01-12,Digital Sponsoring_France24_Lion,0.0,0.0,0.0
156,2020-01-12,Ecommerce_France24_KitKat,0.0,0.0,0.0
157,2020-01-12,Facebook_France24_Chocapic,0.0,0.0,0.0
158,2020-01-12,Facebook_France24_KitKat,0.0,0.0,0.0
159,2020-01-12,Facebook_France24_Lion,0.0,0.0,0.0
160,2020-01-12,Freewheel_France24_Lion,0.0,0.0,0.0
161,2020-01-12,Influencers_France24_Chocapic,0.0,0.0,0.0
162,2020-01-12,Influencers_France24_KitKat,0.0,0.0,0.0
163,2020-01-12,Influencers_France24_Lion,0.0,0.0,0.0
164,2020-01-12,Instagram_France24_Chocapic,0.0,0.0,0.0
165,2020-01-12,Instagram_France24_KitKat,0.0,0.0,0.0
166,2020-01-12,Instagram_France24_Lion,0.0,0.0,0.0
167,2020-01-12,MYTF1_France24_Chocapic,0.0,0.0,0.0
168,2020-01-12,MYTF1_France24_Lion,0.0,0.0,0.0
169,2020-01-12,NRJ_France24_Chocapic,0.0,0.0,0.0
170,2020-01-12,OOH_France24_KitKat,0.0,0.0,0.0
171,2020-01-12,Print_France24_Chocapic,0.0,0.0,0.0
172,2020-01-12,Print_France24_KitKat,0.0,0.0,0.0
173,2020-01-12,Programmatic_France24_Chocapic,0.0,0.0,0.0
174,2020-01-12,Programmatic_France24_Lion,0.0,0.0,0.0
175,2020-01-12,Snapchat_France24_KitKat,0.0,0.0,0.0
176,2020-01-12,Snapchat_France24_Lion,0.0,0.0,0.0
177,2020-01-12,Spotify_France24_Lion,0.0,0.0,0.0
178,2020-01-12,TV Sponsoring_France24_Lion,0.0,0.0,0.0
179,2020-01-12,TV_France24_Chocapic,0.0,0.0,0.0
180,2020-01-12,TV_France24_Lion,0.0,0.0,0.0
181,2020-01-12,Teads_France24_Chocapic,0.0,0.0,0.0
182,2020-01-12,Teads_France24_Lion,0.0,0.0,0.0
183,2020-01-12,TikTok_France24_Lion,0.0,0.0,0.0
184,2020-01-12,Twitch_France24_Lion,0.0,0.0,0.0
185,2020-01-12,YouTube_France24_Chocapic,0.0,0.0,0.0
186,2020-01-12,YouTube_France24_KitKat,0.0,0.0,0.0
187,2020-01-12,YouTube_France24_Lion,0.0,0.0,0.0
188,2020-01-19,Facebook_Poland_Cini Minis,0.0,0.0,0.0
189,2020-01-19,Google Search_Poland_Cini Minis,0.0,0.0,0.0
190,2020-01-19,Influencers_Poland_Cini Minis,0.0,0.0,0.0
191,2020-01-19,Instagram_Poland_Cini Minis,0.0,0.0,0.0
192,2020-01-19,Mobile_Poland_Cini Minis,0.0,0.0,0.0
193,2020-01-19,NBC Ecommerce_Poland_Cini Minis,0.0,0.0,0.0
194,2020-01-19,NBC Facebook_Poland_Cini Minis,0.0,0.0,0.0
195,2020-01-19,NBC Google_Poland_Cini Minis,0.0,0.0,0.0
196,2020-01-19,NBC Instagram_Poland_Cini Minis,0.0,0.0,0.0
197,2020-01-19,NBC VOD_Poland_Cini Minis,0.0,0.0,0.0
198,2020-01-19,Print_Poland_Cini Minis,0.0,0.0,0.0
199,2020-01-19,RR_Poland_Cini Minis,0.0,0.0,0.0
200,2020-01-19,Snapchat_Poland_Cini Minis,0.0,0.0,0.0
201,2020-01-19,TV_Poland_Cini Minis,0.0,0.0,0.0
202,2020-01-19,Teads_Poland_Cini Minis,0.0,0.0,0.0
203,2020-01-19,TikTok_Poland_Cini Minis,0.0,0.0,0.0
204,2020-01-19,VOD_Poland_Cini Minis,0.0,0.0,0.0
205,2020-01-19,YouTube_Poland_Cini Minis,0.0,0.0,0.0
206,2020-01-19,6Play_France_Lion,0.0,0.0,0.0
207,2020-01-19,Digital Video_France_Lion,0.0,0.0,0.0
208,2020-01-19,Facebook_Instagram_France_Lion,0.0,0.0,0.0
209,2020-01-19,Freewheel_France_Lion,0.0,0.0,0.0
210,2020-01-19,Influencers_France_Lion,0.0,0.0,0.0
211,2020-01-19,MYTF1_France_Lion,0.0,0.0,0.0
212,2020-01-19,Programmatic_France_Lion,0.0,0.0,0.0
213,2020-01-19,Snapchat_France_Lion,0.0,0.0,0.0
214,2020-01-19,Spotify_France_Lion,0.0,0.0,0.0
215,2020-01-19,TV_France_Lion,0.0,0.0,0.0
216,2020-01-19,TV Sponsoring_France_Lion,0.0,0.0,0.0
217,2020-01-19,Teads_France_Lion,0.0,0.0,0.0
218,2020-01-19,TikTok_France_Lion,0.0,0.0,0.0
219,2020-01-19,YouTube_France_Lion,0.0,0.0,0.0
220,2020-01-19,Ad Alliance_Germany_Nesquik,0.0,0.0,0.0
221,2020-01-19,Facebook_Germany_Nesquik,0.0,0.0,0.0
222,2020-01-19,Instagram_Germany_Nesquik,0.0,0.0,0.0
223,2020-01-19,Pinterest_Germany_Nesquik,0.0,0.0,0.0
224,2020-01-19,SevenOne_Germany_Nesquik,0.0,0.0,0.0
225,2020-01-19,TV Sponsoring_Germany_Nesquik,0.0,0.0,0.0
226,2020-01-19,YouTube_Germany_Nesquik,0.0,0.0,0.0
227,2020-01-19,6Play_France_Chocapic,0.0,200.9500226616219,386.2629722033603
228,2020-01-19,Bliink_France_Chocapic,0.0,0.0,0.0
229,2020-01-19,Captify_France_Chocapic,0.0,0.0,0.0
230,2020-01-19,MYTF1_France_Chocapic,0.0,764.1304319625331,2118.828674086563
231,2020-01-19,OLV_France_Chocapic,27999.999999854,0.0,0.0
232,2020-01-19,Print_France_Chocapic,0.0,0.0,0.0
233,2020-01-19,Programmatic_France_Chocapic,0.0,0.0,0.0
234,2020-01-19,TV_France_Chocapic,155305.82,0.0,5111.407269595124
235,2020-01-19,Teads_France_Chocapic,0.0,0.0,0.0
236,2020-01-19,YouTube_France_Chocapic,0.0,0.0,0.0
237,2020-01-19,Buzzfeed_Mexico_Abuelita,0.0,0.0,0.0
238,2020-01-19,Dynadmic_Mexico_Abuelita,0.0,0.0,0.0
239,2020-01-19,Facebook_Mexico_Abuelita,0.0,0.0,0.0
240,2020-01-19,Multibrand Facebook_Mexico_Abuelita,0.0,0.0,0.0
241,2020-01-19,Open TV_Mexico_Abuelita,0.0,0.0,0.0
242,2020-01-19,Pay TV_Mexico_Abuelita,0.0,0.0,0.0
243,2020-01-19,Sopitas_Mexico_Abuelita,0.0,0.0,0.0
244,2020-01-19,Teads_Mexico_Abuelita,0.0,0.0,0.0
245,2020-01-19,Televisa Contenido_Mexico_Abuelita,0.0,0.0,0.0
246,2020-01-19,Tubi_Mexico_Abuelita,0.0,0.0,0.0
247,2020-01-19,Vix_Mexico_Abuelita,0.0,0.0,0.0
248,2020-01-19,YouTube_Mexico_Abuelita,0.0,0.0,0.0
249,2020-01-19,Arkeero_Mexico_Nesquik,0.0,0.0,0.0
250,2020-01-19,Facebook_Mexico_Nesquik,0.0,0.0,0.0
251,2020-01-19,Multibrand Adsmovil_Mexico_Nesquik,0.0,0.0,0.0
252,2020-01-19,Multibrand DV360_Mexico_Nesquik,0.0,0.0,0.0
253,2020-01-19,Multibrand Facebook_Mexico_Nesquik,0.0,0.0,0.0
254,2020-01-19,Naranxadul_Mexico_Nesquik,0.0,0.0,0.0
255,2020-01-19,OOH_Mexico_Nesquik,0.0,0.0,0.0
256,2020-01-19,Open TV_Mexico_Nesquik,0.0,0.0,0.0
257,2020-01-19,Pay TV_Mexico_Nesquik,0.0,0.0,0.0
258,2020-01-19,Sunmedia_Mexico_Nesquik,0.0,0.0,0.0
259,2020-01-19,Tap Tap_Mexico_Nesquik,0.0,0.0,0.0
260,2020-01-19,Tastemade_Mexico_Nesquik,0.0,0.0,0.0
261,2020-01-19,Teads_Mexico_Nesquik,0.0,0.0,0.0
262,2020-01-19,YouTube_Mexico_Nesquik,0.0,0.0,0.0
263,2020-01-19,Bvod_UK_Shreddies,0.0,0.0,0.0
264,2020-01-19,CTV_UK_Shreddies,0.0,0.0,0.0
265,2020-01-19,Display_UK_Shreddies,0.0,0.0,0.0
266,2020-01-19,Facebook_UK_Shreddies,0.0,0.0,0.0
267,2020-01-19,Instagram_UK_Shreddies,0.0,0.0,0.0
268,2020-01-19,NBC Digital_UK_Shreddies,0.0,0.0,0.0
269,2020-01-19,NBC Search_UK_Shreddies,0.0,0.0,0.0
270,2020-01-19,NBC Social_UK_Shreddies,0.0,0.0,0.0
271,2020-01-19,NBC WG BVOD_UK_Shreddies,0.0,0.0,0.0
272,2020-01-19,NBC WG Display_UK_Shreddies,0.0,0.0,0.0
273,2020-01-19,NBC WG Social_UK_Shreddies,0.0,0.0,0.0
274,2020-01-19,NBC WG TV_UK_Shreddies,0.0,0.0,0.0
275,2020-01-19,NBC WG VOD_UK_Shreddies,0.0,0.0,0.0
276,2020-01-19,NBD WG YouTube_UK_Shreddies,0.0,0.0,0.0
277,2020-01-19,Search_UK_Shreddies,0.0,0.0,0.0
278,2020-01-19,TV_UK_Shreddies,0.0,0.0,0.0
279,2020-01-19,TV Sponsoring_UK_Shreddies,0.0,0.0,0.0
280,2020-01-19,Vod_UK_Shreddies,0.0,0.0,0.0
281,2020-01-19,YouTube_UK_Shreddies,0.0,0.0,0.0
282,2020-01-19,Bvod_Australia_Uncle Toby's,0.0,0.0,0.0
283,2020-01-19,Display_Australia_Uncle Toby's,0.0,0.0,0.0
284,2020-01-19,Facebook_Australia_Uncle Toby's,0.0,0.0,0.0
285,2020-01-19,Instagram_Australia_Uncle Toby's,0.0,0.0,0.0
286,2020-01-19,Instream_Australia_Uncle Toby's,0.0,0.0,0.0
287,2020-01-19,Metro TV_Australia_Uncle Toby's,0.0,0.0,0.0
288,2020-01-19,OLV_Australia_Uncle Toby's,0.0,0.0,0.0
289,2020-01-19,OOH_Australia_Uncle Toby's,0.0,0.0,0.0
290,2020-01-19,Pinterest_Australia_Uncle Toby's,0.0,0.0,0.0
291,2020-01-19,RTV TV_Australia_Uncle Toby's,0.0,0.0,0.0
292,2020-01-19,Radio_Australia_Uncle Toby's,0.0,0.0,0.0
293,2020-01-19,Satellite TV_Australia_Uncle Toby's,0.0,0.0,0.0
294,2020-01-19,Search_Australia_Uncle Toby's,0.0,0.0,0.0
295,2020-01-19,Twitter_Australia_Uncle Toby's,0.0,0.0,0.0
296,2020-01-19,YouTube_Australia_Uncle Toby's,0.0,0.0,0.0
297,2020-01-19,Google Search_Brazil_Nescau,0.0,0.0,0.0
298,2020-01-19,Meta_Brazil_Nescau,0.0,0.0,0.0
299,2020-01-19,Open TV_Brazil_Nescau,0.0,0.0,0.0
300,2020-01-19,Programmatic_Brazil_Nescau,0.0,0.0,0.0
301,2020-01-19,TikTok_Brazil_Nescau,0.0,0.0,0.0
302,2020-01-19,YouTube_Brazil_Nescau,0.0,0.0,0.0
303,2020-01-19,DOOH_Chile_Chocapic,0.0,0.0,0.0
304,2020-01-19,Display_Chile_Chocapic,0.0,0.0,0.0
305,2020-01-19,Facebook_Instagram_Chile_Chocapic,0.0,0.0,0.0
306,2020-01-19,Open TV_Chile_Chocapic,0.0,0.0,0.0
307,2020-01-19,POS_Chile_Chocapic,0.0,0.0,0.0
308,2020-01-19,Pay TV_Chile_Chocapic,0.0,0.0,0.0
309,2020-01-19,Search_Chile_Chocapic,0.0,0.0,0.0
310,2020-01-19,YouTube_Chile_Chocapic,0.0,0.0,0.0
311,2020-01-19,Facebook_Poland_Nesquik,0.0,0.0,0.0
312,2020-01-19,Influencers_Poland_Nesquik,0.0,0.0,0.0
313,2020-01-19,Instagram_Poland_Nesquik,0.0,0.0,0.0
314,2020-01-19,NBC Ecommerce_Poland_Nesquik,0.0,0.0,0.0
315,2020-01-19,NBC Facebook_Poland_Nesquik,0.0,0.0,0.0
316,2020-01-19,NBC Google_Poland_Nesquik,0.0,0.0,0.0
317,2020-01-19,NBC Instagram_Poland_Nesquik,0.0,0.0,0.0
318,2020-01-19,NBC VOD_Poland_Nesquik,0.0,0.0,0.0
319,2020-01-19,Print_Poland_Nesquik,0.0,0.0,0.0
320,2020-01-19,TV_Poland_Nesquik,0.0,0.0,0.0
321,2020-01-19,VOD_Poland_Nesquik,0.0,0.0,0.0
322,2020-01-19,YouTube_Poland_Nesquik,0.0,0.0,0.0
323,2020-01-19,Amazon_Saudi Arabia_Nesquik,0.0,0.0,0.0
324,2020-01-19,Facebook_Saudi Arabia_Nesquik,0.0,0.0,0.0
325,2020-01-19,Google_Saudi Arabia_Nesquik,0.0,0.0,0.0
326,2020-01-19,Influencers_Saudi Arabia_Nesquik,0.0,0.0,0.0
327,2020-01-19,KidsChannel_Saudi Arabia_Nesquik,0.0,0.0,0.0
328,2020-01-19,OtherChannels_Saudi Arabia_Nesquik,0.0,0.0,0.0
329,2020-01-19,Programmatic_Saudi Arabia_Nesquik,0.0,0.0,0.0
330,2020-01-19,Snapchat_Saudi Arabia_Nesquik,0.0,0.0,0.0
331,2020-01-19,TikTok_Saudi Arabia_Nesquik,0.0,0.0,0.0
332,2020-01-19,YouTube_Saudi Arabia_Nesquik,0.0,0.0,0.0
333,2020-01-19,Facebook_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
334,2020-01-19,Programmatic_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
335,2020-01-19,Snapchat_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
336,2020-01-19,TV_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
337,2020-01-19,TikTok_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
338,2020-01-19,YouTube_Saudi Arabia_Country Cornflakes,0.0,0.0,0.0
339,2020-01-19,6Play_France24_Chocapic,0.0,0.0,0.0
340,2020-01-19,6Play_France24_Lion,0.0,0.0,0.0
341,2020-01-19,Bliink_France24_Chocapic,0.0,0.0,0.0
342,2020-01-19,Captify_France24_Chocapic,0.0,0.0,0.0
343,2020-01-19,Digital Sponsoring_France24_Lion,0.0,0.0,0.0
344,2020-01-19,Ecommerce_France24_KitKat,0.0,0.0,0.0
345,2020-01-19,Facebook_France24_Chocapic,0.0,0.0,0.0
346,2020-01-19,Facebook_France24_KitKat,0.0,0.0,0.0
347,2020-01-19,Facebook_France24_Lion,0.0,0.0,0.0
348,2020-01-19,Freewheel_France24_Lion,0.0,0.0,0.0
349,2020-01-19,Influencers_France24_Chocapic,0.0,0.0,0.0
350,2020-01-19,Influencers_France24_KitKat,0.0,0.0,0.0
351,2020-01-19,Influencers_France24_Lion,0.0,0.0,0.0
352,2020-01-19,Instagram_France24_Chocapic,0.0,0.0,0.0
353,2020-01-19,Instagram_France24_KitKat,0.0,0.0,0.0
354,2020-01-19,Instagram_France24_Lion,0.0,0.0,0.0
355,2020-01-19,MYTF1_France24_Chocapic,0.0,0.0,0.0
356,2020-01-19,MYTF1_France24_Lion,0.0,0.0,0.0
357,2020-01-19,NRJ_France24_Chocapic,0.0,0.0,0.0
358,2020-01-19,OOH_France24_KitKat,0.0,0.0,0.0
359,2020-01-19,Print_France24_Chocapic,0.0,0.0,0.0
360,2020-01-19,Print_France24_KitKat,0.0,0.0,0.0
361,2020-01-19,Programmatic_France24_Chocapic,0.0,0.0,0.0
362,2020-01-19,Programmatic_France24_Lion,0.0,0.0,0.0
363,2020-01-19,Snapchat_France24_KitKat,0.0,0.0,0.0
364,2020-01-19,Snapchat_France24_Lion,0.0,0.0,0.0
365,2020-01-19,Spotify_France24_Lion,0.0,0.0,0.0
366,2020-01-19,TV Sponsoring_France24_Lion,0.0,0.0,0.0
367,2020-01-19,TV_France24_Chocapic,0.0,0.0,0.0
368,2020-01-19,TV_France24_Lion,0.0,0.0,0.0
369,2020-01-19,Teads_France24_Chocapic,0.0,0.0,0.0
370,2020-01-19,Teads_France24_Lion,0.0,0.0,0.0
371,2020-01-19,TikTok_France24_Lion,0.0,0.0,0.0
372,2020-01-19,Twitch_France24_Lion,0.0,0.0,0.0
373,2020-01-19,YouTube_France24_Chocapic,0.0,0.0,0.0
374,2020-01-19,YouTube_France24_KitKat,0.0,0.0,0.0
375,2020-01-19,YouTube_France24_Lion,0.0,0.0,0.0
376,2020-01-26,Facebook_Poland_Cini Minis,0.0,0.0,0.0
377,2020-01-26,Google Search_Poland_Cini Minis,0.0,0.0,0.0
378,2020-01-26,Influencers_Poland_Cini Minis,0.0,0.0,0.0
379,2020-01-26,Instagram_Poland_Cini Minis,0.0,0.0,0.0
380,2020-01-26,Mobile_Poland_Cini Minis,0.0,0.0,0.0
